subject,trialnum,shape,label,type,correct,latency,blocktype
573337679,23,stranger,stranger,match,1,385,mixed
573337679,24,stranger,friend,nonmatch,1,515,mixed
573337679,25,stranger,stranger,match,1,976,mixed
573337679,26,friend,friend,match,1,793,mixed
573337679,27,self,self,match,1,349,mixed
573337679,28,self,self,match,1,338,mixed
573337679,29,friend,friend,match,1,639,mixed
573337679,30,self,stranger,nonmatch,1,555,mixed
573337679,31,stranger,stranger,match,1,803,mixed
573337679,32,stranger,friend,nonmatch,1,464,mixed
573337679,33,self,stranger,nonmatch,1,544,mixed
573337679,34,self,self,match,1,425,mixed
573337679,35,self,self,match,1,382,mixed
573337679,36,stranger,self,nonmatch,1,596,mixed
573337679,37,friend,friend,match,1,468,mixed
573337679,38,friend,stranger,nonmatch,1,501,mixed
573337679,39,stranger,self,nonmatch,1,516,mixed
573337679,40,stranger,self,nonmatch,1,926,mixed
573337679,41,friend,self,nonmatch,1,642,mixed
573337679,42,stranger,stranger,match,1,454,mixed
573337679,43,self,self,match,1,418,mixed
573337679,44,self,self,match,1,364,mixed
573337679,45,self,self,match,1,352,mixed
573337679,46,friend,friend,match,1,570,mixed
573337679,47,stranger,friend,nonmatch,1,572,mixed
573337679,48,friend,stranger,nonmatch,1,582,mixed
573337679,49,friend,self,nonmatch,1,600,mixed
573337679,50,friend,friend,match,1,499,mixed
573337679,51,stranger,friend,nonmatch,1,462,mixed
573337679,52,friend,stranger,nonmatch,1,641,mixed
573337679,53,friend,friend,match,1,690,mixed
573337679,54,self,stranger,nonmatch,1,538,mixed
573337679,55,self,friend,nonmatch,1,504,mixed
573337679,56,stranger,stranger,match,1,403,mixed
573337679,57,self,stranger,nonmatch,1,492,mixed
573337679,58,friend,self,nonmatch,1,509,mixed
573337679,59,stranger,friend,nonmatch,1,488,mixed
573337679,60,self,friend,nonmatch,1,538,mixed
573337679,1,stranger,stranger,match,1,432,mixed
573337679,2,stranger,self,nonmatch,1,459,mixed
573337679,3,stranger,friend,nonmatch,1,481,mixed
573337679,4,friend,self,nonmatch,1,558,mixed
573337679,5,self,self,match,1,354,mixed
573337679,6,stranger,stranger,match,0,547,mixed
573337679,7,self,friend,nonmatch,1,523,mixed
573337679,8,stranger,stranger,match,1,396,mixed
573337679,9,self,self,match,1,347,mixed
573337679,10,self,self,match,1,485,mixed
573337679,11,self,self,match,1,409,mixed
573337679,12,friend,friend,match,1,541,mixed
573337679,13,friend,stranger,nonmatch,1,1108,mixed
573337679,14,friend,friend,match,1,462,mixed
573337679,15,self,friend,nonmatch,1,639,mixed
573337679,16,stranger,friend,nonmatch,0,366,mixed
573337679,17,self,friend,nonmatch,1,1029,mixed
573337679,18,friend,friend,match,1,437,mixed
573337679,19,self,self,match,1,528,mixed
573337679,20,self,friend,nonmatch,1,584,mixed
573337679,21,stranger,stranger,match,1,615,mixed
573337679,22,self,friend,nonmatch,1,678,mixed
573337679,23,friend,self,nonmatch,1,588,mixed
573337679,24,self,self,match,1,467,mixed
573337679,25,friend,stranger,nonmatch,0,576,mixed
573337679,26,friend,friend,match,1,395,mixed
573337679,27,friend,friend,match,1,622,mixed
573337679,28,friend,friend,match,1,471,mixed
573337679,29,self,self,match,1,512,mixed
573337679,30,friend,self,nonmatch,1,812,mixed
573337679,31,stranger,stranger,match,1,401,mixed
573337679,32,self,stranger,nonmatch,1,458,mixed
573337679,33,stranger,stranger,match,1,400,mixed
573337679,34,friend,self,nonmatch,1,556,mixed
573337679,35,self,stranger,nonmatch,1,736,mixed
573337679,36,self,stranger,nonmatch,1,506,mixed
573337679,37,stranger,stranger,match,1,366,mixed
573337679,38,friend,friend,match,1,450,mixed
573337679,39,stranger,stranger,match,1,505,mixed
573337679,40,friend,stranger,nonmatch,1,744,mixed
573337679,41,friend,friend,match,1,672,mixed
573337679,42,friend,friend,match,1,442,mixed
573337679,43,stranger,friend,nonmatch,1,516,mixed
573337679,44,friend,stranger,nonmatch,0,443,mixed
573337679,45,self,self,match,1,398,mixed
573337679,46,friend,self,nonmatch,1,577,mixed
573337679,47,stranger,stranger,match,1,420,mixed
573337679,48,self,stranger,nonmatch,1,442,mixed
573337679,49,self,stranger,nonmatch,1,535,mixed
573337679,50,stranger,self,nonmatch,1,697,mixed
573337679,51,self,self,match,1,438,mixed
573337679,52,friend,friend,match,1,438,mixed
573337679,53,friend,stranger,nonmatch,1,406,mixed
573337679,54,stranger,self,nonmatch,1,964,mixed
573337679,55,stranger,stranger,match,1,494,mixed
573337679,56,stranger,friend,nonmatch,1,461,mixed
573337679,57,stranger,friend,nonmatch,1,509,mixed
573337679,58,stranger,self,nonmatch,1,534,mixed
573337679,59,self,self,match,1,489,mixed
573337679,60,stranger,self,nonmatch,1,458,mixed
573337679,1,friend,stranger,nonmatch,1,990,blocked
573337679,2,friend,stranger,nonmatch,1,454,blocked
573337679,3,friend,stranger,nonmatch,1,565,blocked
573337679,4,friend,stranger,nonmatch,1,401,blocked
573337679,5,friend,friend,match,1,562,blocked
573337679,6,friend,self,nonmatch,1,603,blocked
573337679,7,friend,friend,match,1,563,blocked
573337679,8,friend,stranger,nonmatch,1,459,blocked
573337679,9,friend,friend,match,1,337,blocked
573337679,10,friend,self,nonmatch,1,433,blocked
573337679,11,friend,self,nonmatch,1,383,blocked
573337679,12,friend,friend,match,1,376,blocked
573337679,13,friend,stranger,nonmatch,1,552,blocked
573337679,14,friend,stranger,nonmatch,0,309,blocked
573337679,15,friend,friend,match,1,619,blocked
573337679,16,friend,self,nonmatch,1,607,blocked
573337679,17,friend,friend,match,1,443,blocked
573337679,18,friend,friend,match,1,917,blocked
573337679,19,friend,friend,match,1,419,blocked
573337679,20,friend,friend,match,1,352,blocked
573337679,21,friend,friend,match,1,488,blocked
573337679,22,friend,friend,match,1,518,blocked
573337679,23,friend,stranger,nonmatch,1,397,blocked
573337679,24,friend,friend,match,1,633,blocked
573337679,25,friend,stranger,nonmatch,1,433,blocked
573337679,26,friend,friend,match,1,485,blocked
573337679,27,friend,friend,match,1,445,blocked
573337679,28,friend,friend,match,1,445,blocked
573337679,29,friend,self,nonmatch,1,491,blocked
573337679,30,friend,self,nonmatch,0,579,blocked
573337679,31,friend,friend,match,1,492,blocked
573337679,32,friend,friend,match,0,394,blocked
573337679,33,friend,self,nonmatch,1,645,blocked
573337679,34,friend,friend,match,1,471,blocked
573337679,35,friend,friend,match,0,394,blocked
573337679,36,friend,friend,match,1,686,blocked
573337679,37,friend,self,nonmatch,1,499,blocked
573337679,38,friend,self,nonmatch,1,761,blocked
573337679,39,friend,friend,match,1,455,blocked
573337679,40,friend,stranger,nonmatch,1,454,blocked
573337679,41,friend,self,nonmatch,1,420,blocked
573337679,42,friend,self,nonmatch,1,613,blocked
573337679,43,friend,friend,match,1,637,blocked
573337679,44,friend,stranger,nonmatch,1,726,blocked
573337679,45,friend,stranger,nonmatch,1,488,blocked
573337679,46,friend,friend,match,1,344,blocked
573337679,47,friend,stranger,nonmatch,1,595,blocked
573337679,48,friend,stranger,nonmatch,0,372,blocked
573337679,49,friend,self,nonmatch,1,480,blocked
573337679,50,friend,friend,match,1,388,blocked
573337679,51,friend,friend,match,1,516,blocked
573337679,52,friend,self,nonmatch,1,407,blocked
573337679,53,friend,friend,match,1,389,blocked
573337679,54,friend,self,nonmatch,1,569,blocked
573337679,55,friend,self,nonmatch,1,440,blocked
573337679,56,friend,friend,match,1,447,blocked
573337679,57,friend,stranger,nonmatch,1,549,blocked
573337679,58,friend,friend,match,1,767,blocked
573337679,59,friend,friend,match,1,480,blocked
573337679,60,friend,friend,match,1,810,blocked
573337679,1,stranger,stranger,match,0,791,blocked
573337679,2,stranger,stranger,match,1,429,blocked
573337679,3,stranger,friend,nonmatch,1,411,blocked
573337679,4,stranger,self,nonmatch,1,759,blocked
573337679,5,stranger,self,nonmatch,1,377,blocked
573337679,6,stranger,stranger,match,1,383,blocked
573337679,7,stranger,stranger,match,1,357,blocked
573337679,8,stranger,self,nonmatch,1,360,blocked
573337679,9,stranger,self,nonmatch,1,512,blocked
573337679,10,stranger,stranger,match,1,382,blocked
573337679,11,stranger,stranger,match,1,360,blocked
573337679,12,stranger,self,nonmatch,1,420,blocked
573337679,13,stranger,stranger,match,1,331,blocked
573337679,14,stranger,stranger,match,1,577,blocked
573337679,15,stranger,self,nonmatch,1,498,blocked
573337679,16,stranger,stranger,match,1,382,blocked
573337679,17,stranger,stranger,match,1,582,blocked
573337679,18,stranger,self,nonmatch,1,387,blocked
573337679,19,stranger,friend,nonmatch,1,470,blocked
573337679,20,stranger,friend,nonmatch,1,400,blocked
573337679,21,stranger,self,nonmatch,1,364,blocked
573337679,22,stranger,stranger,match,1,360,blocked
573337679,23,stranger,stranger,match,1,474,blocked
573337679,24,stranger,friend,nonmatch,1,373,blocked
573337679,25,stranger,friend,nonmatch,1,561,blocked
573337679,26,stranger,stranger,match,1,604,blocked
573337679,27,stranger,stranger,match,1,515,blocked
573337679,28,stranger,stranger,match,1,455,blocked
573337679,29,stranger,friend,nonmatch,1,448,blocked
573337679,30,stranger,friend,nonmatch,1,449,blocked
573337679,31,stranger,self,nonmatch,1,702,blocked
573337679,32,stranger,self,nonmatch,1,493,blocked
573337679,33,stranger,self,nonmatch,1,443,blocked
573337679,34,stranger,self,nonmatch,1,607,blocked
573337679,35,stranger,stranger,match,1,446,blocked
573337679,36,stranger,stranger,match,1,551,blocked
573337679,37,stranger,friend,nonmatch,1,398,blocked
573337679,38,stranger,stranger,match,1,367,blocked
573337679,39,stranger,stranger,match,1,470,blocked
573337679,40,stranger,stranger,match,1,463,blocked
573337679,41,stranger,friend,nonmatch,1,364,blocked
573337679,42,stranger,stranger,match,1,443,blocked
573337679,43,stranger,stranger,match,1,460,blocked
573337679,44,stranger,stranger,match,1,419,blocked
573337679,45,stranger,friend,nonmatch,1,292,blocked
573337679,46,stranger,stranger,match,1,595,blocked
573337679,47,stranger,self,nonmatch,1,494,blocked
573337679,48,stranger,friend,nonmatch,1,524,blocked
573337679,49,stranger,stranger,match,1,295,blocked
573337679,50,stranger,self,nonmatch,1,350,blocked
573337679,51,stranger,friend,nonmatch,1,389,blocked
573337679,52,stranger,self,nonmatch,1,405,blocked
573337679,53,stranger,stranger,match,1,518,blocked
573337679,54,stranger,stranger,match,0,248,blocked
573337679,55,stranger,friend,nonmatch,1,376,blocked
573337679,56,stranger,stranger,match,1,372,blocked
573337679,57,stranger,friend,nonmatch,1,448,blocked
573337679,58,stranger,friend,nonmatch,1,438,blocked
573337679,59,stranger,stranger,match,1,472,blocked
573337679,60,stranger,stranger,match,1,391,blocked
320497782,1,self,self,match,1,461,mixed
320497782,2,stranger,friend,nonmatch,1,537,mixed
320497782,4,stranger,stranger,match,0,601,mixed
320497782,5,stranger,friend,nonmatch,1,631,mixed
320497782,6,stranger,stranger,match,1,563,mixed
320497782,7,self,self,match,1,543,mixed
320497782,8,self,self,match,1,427,mixed
320497782,9,stranger,stranger,match,1,930,mixed
320497782,10,friend,stranger,nonmatch,1,632,mixed
320497782,11,self,stranger,nonmatch,0,435,mixed
320497782,12,friend,stranger,nonmatch,1,756,mixed
320497782,13,stranger,self,nonmatch,1,495,mixed
320497782,14,self,friend,nonmatch,1,611,mixed
320497782,15,stranger,self,nonmatch,0,648,mixed
320497782,16,friend,friend,match,0,409,mixed
320497782,17,friend,stranger,nonmatch,1,479,mixed
320497782,18,stranger,self,nonmatch,0,568,mixed
320497782,19,stranger,stranger,match,0,585,mixed
320497782,20,self,friend,nonmatch,1,527,mixed
320497782,21,friend,friend,match,0,661,mixed
320497782,22,self,stranger,nonmatch,1,546,mixed
320497782,23,self,self,match,0,399,mixed
320497782,24,friend,friend,match,1,676,mixed
320497782,25,self,self,match,1,443,mixed
320497782,26,stranger,self,nonmatch,0,632,mixed
320497782,27,self,friend,nonmatch,1,706,mixed
320497782,28,stranger,stranger,match,1,610,mixed
320497782,29,stranger,friend,nonmatch,1,630,mixed
320497782,30,friend,friend,match,0,461,mixed
320497782,31,self,self,match,0,551,mixed
320497782,32,friend,self,nonmatch,1,374,mixed
320497782,33,friend,friend,match,0,580,mixed
320497782,34,friend,self,nonmatch,0,418,mixed
320497782,35,stranger,stranger,match,0,218,mixed
320497782,36,stranger,friend,nonmatch,1,437,mixed
320497782,38,self,friend,nonmatch,0,275,mixed
320497782,39,stranger,stranger,match,0,354,mixed
320497782,40,stranger,stranger,match,0,247,mixed
320497782,41,friend,friend,match,0,434,mixed
320497782,42,stranger,stranger,match,0,386,mixed
320497782,43,self,self,match,1,406,mixed
320497782,44,friend,friend,match,0,351,mixed
320497782,45,friend,friend,match,1,308,mixed
320497782,46,self,stranger,nonmatch,1,590,mixed
320497782,47,stranger,stranger,match,1,409,mixed
320497782,48,stranger,self,nonmatch,1,509,mixed
320497782,49,friend,self,nonmatch,0,271,mixed
320497782,50,stranger,friend,nonmatch,1,291,mixed
320497782,51,friend,self,nonmatch,1,405,mixed
320497782,52,friend,friend,match,1,672,mixed
320497782,53,self,self,match,0,262,mixed
320497782,54,friend,stranger,nonmatch,0,349,mixed
320497782,55,friend,friend,match,0,250,mixed
320497782,57,self,stranger,nonmatch,1,511,mixed
320497782,58,self,self,match,1,260,mixed
320497782,59,self,self,match,1,293,mixed
320497782,60,self,friend,nonmatch,1,258,mixed
320497782,1,stranger,self,nonmatch,1,241,mixed
320497782,2,stranger,friend,nonmatch,1,244,mixed
320497782,3,stranger,stranger,match,1,247,mixed
320497782,4,stranger,friend,nonmatch,0,331,mixed
320497782,5,stranger,stranger,match,0,254,mixed
320497782,6,self,self,match,1,294,mixed
320497782,7,self,stranger,nonmatch,1,289,mixed
320497782,8,friend,self,nonmatch,0,303,mixed
320497782,9,self,self,match,1,434,mixed
320497782,10,friend,friend,match,0,264,mixed
320497782,11,self,self,match,1,438,mixed
320497782,12,self,friend,nonmatch,1,460,mixed
320497782,13,stranger,stranger,match,0,243,mixed
320497782,14,friend,self,nonmatch,1,435,mixed
320497782,15,friend,stranger,nonmatch,1,586,mixed
320497782,16,friend,friend,match,1,321,mixed
320497782,17,stranger,friend,nonmatch,1,674,mixed
320497782,18,self,stranger,nonmatch,1,576,mixed
320497782,19,friend,friend,match,0,475,mixed
320497782,20,self,stranger,nonmatch,1,212,mixed
320497782,21,friend,stranger,nonmatch,0,218,mixed
320497782,23,stranger,stranger,match,0,221,mixed
320497782,24,self,self,match,0,411,mixed
320497782,25,stranger,stranger,match,0,423,mixed
320497782,28,friend,friend,match,0,308,mixed
320497782,29,self,self,match,1,387,mixed
320497782,30,self,self,match,0,286,mixed
320497782,31,self,self,match,1,302,mixed
320497782,32,self,stranger,nonmatch,0,251,mixed
320497782,34,self,friend,nonmatch,0,213,mixed
320497782,35,stranger,friend,nonmatch,1,258,mixed
320497782,36,stranger,self,nonmatch,1,328,mixed
320497782,37,self,friend,nonmatch,1,205,mixed
320497782,38,friend,stranger,nonmatch,1,351,mixed
320497782,39,friend,self,nonmatch,0,290,mixed
320497782,47,stranger,self,nonmatch,1,306,mixed
320497782,50,friend,friend,match,0,712,mixed
320497782,56,stranger,stranger,match,0,276,mixed
320497782,58,self,friend,nonmatch,0,660,mixed
320497782,59,self,self,match,0,207,mixed
320497782,60,friend,stranger,nonmatch,1,227,mixed
320497782,5,friend,self,nonmatch,0,296,blocked
320497782,6,friend,friend,match,0,275,blocked
320497782,10,friend,friend,match,0,268,blocked
320497782,11,friend,friend,match,1,311,blocked
320497782,12,friend,friend,match,1,356,blocked
320497782,13,friend,friend,match,1,302,blocked
320497782,14,friend,self,nonmatch,0,285,blocked
320497782,15,friend,stranger,nonmatch,1,460,blocked
320497782,16,friend,friend,match,1,364,blocked
320497782,17,friend,friend,match,1,318,blocked
320497782,18,friend,friend,match,1,252,blocked
320497782,19,friend,stranger,nonmatch,1,256,blocked
320497782,20,friend,self,nonmatch,0,252,blocked
320497782,22,friend,friend,match,1,238,blocked
320497782,24,friend,friend,match,0,242,blocked
320497782,25,friend,stranger,nonmatch,0,211,blocked
320497782,26,friend,friend,match,1,910,blocked
320497782,27,friend,stranger,nonmatch,1,691,blocked
320497782,28,friend,self,nonmatch,1,709,blocked
320497782,29,friend,stranger,nonmatch,1,536,blocked
320497782,30,friend,friend,match,1,524,blocked
320497782,31,friend,friend,match,0,393,blocked
320497782,32,friend,friend,match,1,288,blocked
320497782,33,friend,friend,match,1,423,blocked
320497782,34,friend,friend,match,1,678,blocked
320497782,35,friend,friend,match,1,375,blocked
320497782,36,friend,self,nonmatch,1,489,blocked
320497782,37,friend,self,nonmatch,0,278,blocked
320497782,38,friend,friend,match,1,474,blocked
320497782,39,friend,stranger,nonmatch,1,528,blocked
320497782,40,friend,self,nonmatch,1,686,blocked
320497782,41,friend,self,nonmatch,1,560,blocked
320497782,42,friend,friend,match,1,540,blocked
320497782,43,friend,stranger,nonmatch,1,479,blocked
320497782,44,friend,self,nonmatch,1,550,blocked
320497782,45,friend,stranger,nonmatch,0,503,blocked
320497782,46,friend,stranger,nonmatch,1,427,blocked
320497782,47,friend,friend,match,1,557,blocked
320497782,48,friend,self,nonmatch,1,585,blocked
320497782,49,friend,friend,match,1,438,blocked
320497782,50,friend,friend,match,1,463,blocked
320497782,51,friend,friend,match,1,385,blocked
320497782,52,friend,self,nonmatch,1,609,blocked
320497782,53,friend,stranger,nonmatch,0,637,blocked
320497782,54,friend,stranger,nonmatch,0,540,blocked
320497782,55,friend,friend,match,1,500,blocked
320497782,56,friend,stranger,nonmatch,1,538,blocked
320497782,57,friend,self,nonmatch,1,767,blocked
320497782,58,friend,friend,match,1,521,blocked
320497782,59,friend,friend,match,1,557,blocked
320497782,60,friend,friend,match,1,552,blocked
