subject,shape,label,type,correct,latency,blocktype
416399182,Self,Self,match,1,501,blocked
416399182,Self,Friend,nonmatch,1,518,blocked
416399182,Self,Stranger,nonmatch,1,805,blocked
416399182,Self,Self,match,1,543,blocked
416399182,Self,Stranger,nonmatch,1,595,blocked
416399182,Self,Stranger,nonmatch,1,702,blocked
416399182,Self,Self,match,1,505,blocked
416399182,Self,Self,match,1,567,blocked
416399182,Self,Stranger,nonmatch,1,501,blocked
416399182,Self,Friend,nonmatch,1,555,blocked
416399182,Self,Self,match,1,464,blocked
416399182,Self,Self,match,1,387,blocked
416399182,Self,Self,match,1,311,blocked
416399182,Self,Friend,nonmatch,1,637,blocked
416399182,Self,Self,match,1,456,blocked
416399182,Self,Self,match,1,484,blocked
416399182,Self,Stranger,nonmatch,1,539,blocked
416399182,Self,Self,match,1,526,blocked
416399182,Self,Self,match,1,515,blocked
416399182,Self,Stranger,nonmatch,1,549,blocked
416399182,Self,Self,match,1,550,blocked
416399182,Self,Self,match,1,521,blocked
416399182,Self,Self,match,1,507,blocked
416399182,Self,Friend,nonmatch,1,1031,blocked
416399182,Self,Friend,nonmatch,1,530,blocked
416399182,Self,Friend,nonmatch,1,526,blocked
416399182,Self,Stranger,nonmatch,1,662,blocked
416399182,Self,Self,match,1,537,blocked
416399182,Self,Stranger,nonmatch,1,530,blocked
416399182,Self,Friend,nonmatch,1,472,blocked
416399182,Self,Self,match,1,341,blocked
416399182,Self,Self,match,1,393,blocked
416399182,Self,Friend,nonmatch,1,371,blocked
416399182,Self,Self,match,1,331,blocked
416399182,Self,Friend,nonmatch,1,445,blocked
416399182,Self,Friend,nonmatch,1,452,blocked
416399182,Self,Friend,nonmatch,1,367,blocked
416399182,Self,Stranger,nonmatch,1,419,blocked
416399182,Self,Friend,nonmatch,1,390,blocked
416399182,Self,Stranger,nonmatch,1,378,blocked
416399182,Self,Self,match,1,423,blocked
416399182,Self,Self,match,1,390,blocked
416399182,Self,Friend,nonmatch,1,331,blocked
416399182,Self,Self,match,0,347,blocked
416399182,Self,Self,match,1,369,blocked
416399182,Self,Stranger,nonmatch,1,363,blocked
416399182,Self,Stranger,nonmatch,1,368,blocked
416399182,Self,Self,match,1,412,blocked
416399182,Self,Friend,nonmatch,1,398,blocked
416399182,Self,Self,match,1,416,blocked
416399182,Self,Self,match,1,353,blocked
416399182,Self,Stranger,nonmatch,1,532,blocked
416399182,Self,Friend,nonmatch,1,391,blocked
416399182,Self,Self,match,1,268,blocked
416399182,Self,Self,match,1,310,blocked
416399182,Self,Self,match,1,366,blocked
416399182,Self,Stranger,nonmatch,1,443,blocked
416399182,Stranger,Stranger,match,1,922,mixed
416399182,Stranger,Self,nonmatch,1,667,mixed
416399182,Self,Self,match,1,809,mixed
416399182,Friend,Friend,match,1,562,mixed
416399182,Friend,Friend,match,1,484,mixed
416399182,Stranger,Stranger,match,1,484,mixed
416399182,Friend,Friend,match,0,744,mixed
416399182,Stranger,Friend,nonmatch,1,633,mixed
416399182,Self,Friend,nonmatch,0,716,mixed
416399182,Friend,Friend,match,1,629,mixed
416399182,Stranger,Friend,nonmatch,1,805,mixed
416399182,Stranger,Self,nonmatch,1,569,mixed
416399182,Stranger,Self,nonmatch,1,600,mixed
416399182,Friend,Friend,match,1,698,mixed
416399182,Friend,Friend,match,1,472,mixed
416399182,Self,Stranger,nonmatch,1,820,mixed
416399182,Self,Self,match,1,700,mixed
416399182,Friend,Self,nonmatch,1,680,mixed
416399182,Stranger,Self,nonmatch,1,970,mixed
416399182,Friend,Friend,match,1,704,mixed
416399182,Self,Friend,nonmatch,1,766,mixed
416399182,Stranger,Friend,nonmatch,1,822,mixed
416399182,Self,Self,match,1,625,mixed
416399182,Self,Self,match,1,468,mixed
416399182,Stranger,Stranger,match,1,688,mixed
416399182,Friend,Self,nonmatch,1,603,mixed
416399182,Self,Self,match,1,695,mixed
416399182,Friend,Self,nonmatch,1,745,mixed
416399182,Self,Self,match,1,658,mixed
416399182,Friend,Stranger,nonmatch,0,564,mixed
416399182,Self,Stranger,nonmatch,1,920,mixed
416399182,Self,Stranger,nonmatch,1,1009,mixed
416399182,Self,Self,match,1,618,mixed
416399182,Friend,Friend,match,1,756,mixed
416399182,Friend,Stranger,nonmatch,1,816,mixed
416399182,Stranger,Self,nonmatch,1,710,mixed
416399182,Self,Stranger,nonmatch,0,567,mixed
416399182,Friend,Friend,match,1,664,mixed
416399182,Stranger,Stranger,match,0,957,mixed
416399182,Stranger,Stranger,match,1,807,mixed
416399182,Stranger,Friend,nonmatch,1,673,mixed
416399182,Stranger,Stranger,match,1,481,mixed
416399182,Self,Friend,nonmatch,1,745,mixed
416399182,Self,Self,match,1,584,mixed
416399182,Stranger,Friend,nonmatch,1,779,mixed
416399182,Stranger,Stranger,match,1,1012,mixed
416399182,Self,Friend,nonmatch,1,956,mixed
416399182,Self,Self,match,1,540,mixed
416399182,Friend,Friend,match,1,841,mixed
416399182,Stranger,Stranger,match,1,587,mixed
416399182,Stranger,Stranger,match,1,533,mixed
416399182,Self,Friend,nonmatch,1,1079,mixed
416399182,Friend,Stranger,nonmatch,1,788,mixed
416399182,Friend,Stranger,nonmatch,1,667,mixed
416399182,Stranger,Stranger,match,1,860,mixed
416399182,Self,Stranger,nonmatch,1,731,mixed
416399182,Self,Self,match,1,564,mixed
416399182,Friend,Self,nonmatch,1,635,mixed
416399182,Friend,Stranger,nonmatch,1,719,mixed
416399182,Friend,Self,nonmatch,1,656,mixed
612282907,Self,Friend,nonmatch,0,1262,mixed
612282907,Stranger,Stranger,match,1,676,mixed
612282907,Friend,Self,nonmatch,0,578,mixed
612282907,Friend,Stranger,nonmatch,0,423,mixed
612282907,Self,Self,match,1,732,mixed
612282907,Stranger,Self,nonmatch,1,740,mixed
612282907,Stranger,Stranger,match,0,592,mixed
612282907,Stranger,Friend,nonmatch,1,677,mixed
612282907,Self,Friend,nonmatch,0,767,mixed
612282907,Friend,Friend,match,0,880,mixed
612282907,Stranger,Friend,nonmatch,0,785,mixed
612282907,Stranger,Friend,nonmatch,0,649,mixed
612282907,Self,Stranger,nonmatch,0,790,mixed
612282907,Self,Self,match,1,835,mixed
612282907,Stranger,Self,nonmatch,1,753,mixed
612282907,Self,Self,match,0,671,mixed
612282907,Self,Self,match,1,910,mixed
612282907,Stranger,Stranger,match,0,933,mixed
612282907,Stranger,Stranger,match,1,717,mixed
612282907,Self,Stranger,nonmatch,1,934,mixed
612282907,Stranger,Stranger,match,1,602,mixed
612282907,Friend,Friend,match,1,1093,mixed
612282907,Self,Self,match,1,826,mixed
612282907,Friend,Friend,match,1,912,mixed
612282907,Stranger,Stranger,match,0,1019,mixed
612282907,Friend,Self,nonmatch,1,1065,mixed
612282907,Stranger,Friend,nonmatch,1,1040,mixed
612282907,Friend,Friend,match,1,802,mixed
612282907,Friend,Friend,match,1,753,mixed
612282907,Friend,Friend,match,1,509,mixed
612282907,Self,Self,match,1,591,mixed
612282907,Self,Stranger,nonmatch,0,701,mixed
612282907,Friend,Stranger,nonmatch,1,1088,mixed
612282907,Friend,Friend,match,1,1158,mixed
612282907,Friend,Stranger,nonmatch,1,968,mixed
612282907,Friend,Friend,match,0,701,mixed
612282907,Friend,Stranger,nonmatch,1,1088,mixed
612282907,Self,Stranger,nonmatch,1,876,mixed
612282907,Self,Stranger,nonmatch,1,763,mixed
612282907,Friend,Stranger,nonmatch,1,993,mixed
612282907,Self,Friend,nonmatch,0,854,mixed
612282907,Self,Self,match,1,895,mixed
612282907,Self,Self,match,1,664,mixed
612282907,Friend,Self,nonmatch,1,711,mixed
612282907,Self,Friend,nonmatch,1,1237,mixed
612282907,Friend,Friend,match,1,735,mixed
612282907,Self,Friend,nonmatch,1,852,mixed
612282907,Stranger,Self,nonmatch,1,1198,mixed
612282907,Stranger,Stranger,match,1,813,mixed
612282907,Stranger,Stranger,match,1,767,mixed
612282907,Self,Self,match,1,943,mixed
612282907,Stranger,Friend,nonmatch,1,1154,mixed
612282907,Stranger,Stranger,match,0,1066,mixed
612282907,Friend,Self,nonmatch,1,783,mixed
612282907,Self,Self,match,1,943,mixed
612282907,Stranger,Stranger,match,1,1124,blocked
612282907,Stranger,Stranger,match,0,720,blocked
612282907,Stranger,Stranger,match,1,794,blocked
612282907,Stranger,Stranger,match,1,427,blocked
612282907,Stranger,Self,nonmatch,1,781,blocked
612282907,Stranger,Friend,nonmatch,1,833,blocked
612282907,Stranger,Self,nonmatch,0,817,blocked
612282907,Stranger,Stranger,match,1,909,blocked
612282907,Stranger,Stranger,match,1,651,blocked
612282907,Stranger,Friend,nonmatch,1,650,blocked
612282907,Stranger,Self,nonmatch,1,960,blocked
612282907,Stranger,Self,nonmatch,1,468,blocked
612282907,Stranger,Friend,nonmatch,1,508,blocked
612282907,Stranger,Self,nonmatch,1,1084,blocked
612282907,Stranger,Friend,nonmatch,1,1266,blocked
612282907,Stranger,Stranger,match,1,483,blocked
612282907,Stranger,Friend,nonmatch,0,733,blocked
612282907,Stranger,Stranger,match,1,879,blocked
612282907,Stranger,Friend,nonmatch,1,813,blocked
612282907,Stranger,Stranger,match,1,841,blocked
612282907,Stranger,Stranger,match,1,1075,blocked
612282907,Stranger,Stranger,match,1,1058,blocked
612282907,Stranger,Self,nonmatch,1,678,blocked
612282907,Stranger,Friend,nonmatch,1,755,blocked
612282907,Stranger,Stranger,match,1,844,blocked
612282907,Stranger,Friend,nonmatch,1,692,blocked
612282907,Stranger,Stranger,match,1,785,blocked
612282907,Stranger,Self,nonmatch,1,840,blocked
612282907,Stranger,Friend,nonmatch,1,909,blocked
612282907,Stranger,Stranger,match,1,734,blocked
612282907,Stranger,Self,nonmatch,1,646,blocked
612282907,Stranger,Self,nonmatch,0,818,blocked
612282907,Stranger,Stranger,match,1,759,blocked
612282907,Stranger,Friend,nonmatch,1,686,blocked
612282907,Stranger,Stranger,match,1,744,blocked
612282907,Stranger,Stranger,match,1,818,blocked
612282907,Stranger,Friend,nonmatch,1,1182,blocked
612282907,Stranger,Stranger,match,1,737,blocked
612282907,Stranger,Friend,nonmatch,1,622,blocked
612282907,Stranger,Stranger,match,1,1111,blocked
612282907,Stranger,Friend,nonmatch,1,615,blocked
612282907,Stranger,Stranger,match,1,538,blocked
612282907,Stranger,Stranger,match,0,1104,blocked
612282907,Stranger,Stranger,match,1,685,blocked
612282907,Stranger,Self,nonmatch,1,1077,blocked
612282907,Stranger,Self,nonmatch,0,967,blocked
612282907,Stranger,Stranger,match,1,460,blocked
612282907,Stranger,Self,nonmatch,1,478,blocked
612282907,Stranger,Friend,nonmatch,1,863,blocked
612282907,Stranger,Stranger,match,1,520,blocked
612282907,Stranger,Self,nonmatch,1,706,blocked
612282907,Stranger,Stranger,match,0,609,blocked
612282907,Friend,Stranger,nonmatch,1,952,blocked
612282907,Friend,Friend,match,1,491,blocked
612282907,Friend,Friend,match,1,637,blocked
612282907,Friend,Stranger,nonmatch,1,403,blocked
612282907,Friend,Friend,match,1,596,blocked
612282907,Friend,Stranger,nonmatch,1,584,blocked
612282907,Friend,Self,nonmatch,1,617,blocked
612282907,Friend,Stranger,nonmatch,0,598,blocked
612282907,Friend,Friend,match,1,793,blocked
612282907,Friend,Self,nonmatch,1,618,blocked
612282907,Friend,Friend,match,1,446,blocked
612282907,Friend,Friend,match,1,364,blocked
612282907,Friend,Stranger,nonmatch,1,645,blocked
612282907,Friend,Stranger,nonmatch,1,659,blocked
612282907,Friend,Stranger,nonmatch,1,650,blocked
612282907,Friend,Self,nonmatch,1,908,blocked
612282907,Friend,Friend,match,1,419,blocked
612282907,Friend,Self,nonmatch,1,599,blocked
612282907,Friend,Self,nonmatch,1,718,blocked
612282907,Friend,Self,nonmatch,1,663,blocked
612282907,Friend,Self,nonmatch,1,610,blocked
612282907,Friend,Friend,match,1,487,blocked
612282907,Friend,Friend,match,1,398,blocked
612282907,Friend,Friend,match,1,417,blocked
612282907,Friend,Friend,match,1,389,blocked
612282907,Friend,Friend,match,1,375,blocked
612282907,Friend,Friend,match,1,474,blocked
612282907,Friend,Friend,match,1,381,blocked
612282907,Friend,Friend,match,1,375,blocked
612282907,Friend,Stranger,nonmatch,0,384,blocked
612282907,Friend,Stranger,nonmatch,1,554,blocked
612282907,Friend,Stranger,nonmatch,1,550,blocked
612282907,Friend,Self,nonmatch,1,665,blocked
612282907,Friend,Self,nonmatch,1,527,blocked
612282907,Friend,Friend,match,1,844,blocked
612282907,Friend,Stranger,nonmatch,1,474,blocked
612282907,Friend,Stranger,nonmatch,1,433,blocked
612282907,Friend,Self,nonmatch,1,1031,blocked
612282907,Friend,Friend,match,1,583,blocked
612282907,Friend,Self,nonmatch,1,666,blocked
612282907,Friend,Self,nonmatch,1,593,blocked
612282907,Friend,Stranger,nonmatch,1,775,blocked
612282907,Friend,Friend,match,1,567,blocked
612282907,Friend,Friend,match,1,644,blocked
612282907,Friend,Stranger,nonmatch,1,670,blocked
612282907,Friend,Friend,match,1,1304,blocked
612282907,Friend,Self,nonmatch,1,700,blocked
612282907,Friend,Friend,match,1,677,blocked
612282907,Friend,Friend,match,1,575,blocked
612282907,Friend,Friend,match,1,518,blocked
612282907,Friend,Friend,match,1,467,blocked
612282907,Friend,Self,nonmatch,1,600,blocked
612282907,Friend,Friend,match,1,607,blocked
612282907,Friend,Friend,match,1,516,blocked
612282907,Friend,Friend,match,1,525,blocked
612282907,Self,Stranger,nonmatch,1,1180,mixed
612282907,Self,Self,match,1,535,mixed
612282907,Stranger,Stranger,match,0,533,mixed
612282907,Stranger,Self,nonmatch,1,1038,mixed
612282907,Friend,Friend,match,1,811,mixed
612282907,Stranger,Stranger,match,1,933,mixed
612282907,Friend,Friend,match,1,1197,mixed
612282907,Self,Stranger,nonmatch,1,834,mixed
612282907,Friend,Stranger,nonmatch,1,642,mixed
612282907,Self,Self,match,1,844,mixed
612282907,Friend,Friend,match,1,860,mixed
612282907,Stranger,Self,nonmatch,1,1003,mixed
612282907,Friend,Self,nonmatch,1,1009,mixed
612282907,Friend,Self,nonmatch,1,909,mixed
612282907,Self,Self,match,1,535,mixed
612282907,Friend,Friend,match,1,782,mixed
612282907,Stranger,Self,nonmatch,0,627,mixed
612282907,Stranger,Self,nonmatch,1,818,mixed
612282907,Stranger,Stranger,match,1,703,mixed
612282907,Stranger,Stranger,match,1,869,mixed
612282907,Stranger,Friend,nonmatch,1,803,mixed
612282907,Self,Friend,nonmatch,1,1012,mixed
612282907,Self,Self,match,1,932,mixed
612282907,Friend,Friend,match,1,813,mixed
612282907,Stranger,Friend,nonmatch,1,1111,mixed
612282907,Stranger,Stranger,match,1,802,mixed
612282907,Stranger,Friend,nonmatch,1,750,mixed
612282907,Stranger,Friend,nonmatch,1,918,mixed
612282907,Friend,Stranger,nonmatch,1,872,mixed
612282907,Stranger,Stranger,match,1,777,mixed
612282907,Self,Friend,nonmatch,1,802,mixed
612282907,Self,Self,match,1,690,mixed
612282907,Self,Self,match,1,926,mixed
612282907,Stranger,Self,nonmatch,1,643,mixed
612282907,Friend,Stranger,nonmatch,1,683,mixed
612282907,Self,Friend,nonmatch,1,697,mixed
612282907,Friend,Stranger,nonmatch,1,1083,mixed
612282907,Friend,Friend,match,0,908,mixed
612282907,Self,Stranger,nonmatch,1,816,mixed
612282907,Friend,Friend,match,1,1246,mixed
612282907,Self,Self,match,1,632,mixed
612282907,Stranger,Stranger,match,1,364,mixed
612282907,Self,Stranger,nonmatch,1,553,mixed
612282907,Stranger,Friend,nonmatch,1,726,mixed
612282907,Friend,Friend,match,1,418,mixed
612282907,Self,Self,match,1,529,mixed
612282907,Self,Friend,nonmatch,1,809,mixed
612282907,Self,Stranger,nonmatch,1,700,mixed
612282907,Self,Friend,nonmatch,1,735,mixed
612282907,Friend,Self,nonmatch,1,777,mixed
612282907,Friend,Self,nonmatch,1,544,mixed
612282907,Friend,Friend,match,1,768,mixed
612282907,Friend,Stranger,nonmatch,1,662,mixed
612282907,Friend,Friend,match,1,1026,mixed
612282907,Self,Self,match,1,608,mixed
612282907,Friend,Self,nonmatch,1,910,mixed
612282907,Stranger,Stranger,match,1,683,mixed
612282907,Stranger,Stranger,match,1,935,mixed
612282907,Self,Stranger,nonmatch,1,806,blocked
612282907,Self,Self,match,1,597,blocked
612282907,Self,Self,match,1,645,blocked
612282907,Self,Friend,nonmatch,1,637,blocked
612282907,Self,Self,match,1,527,blocked
612282907,Self,Self,match,1,527,blocked
612282907,Self,Stranger,nonmatch,1,744,blocked
612282907,Self,Stranger,nonmatch,1,634,blocked
612282907,Self,Self,match,1,527,blocked
612282907,Self,Friend,nonmatch,1,752,blocked
612282907,Self,Self,match,1,676,blocked
612282907,Self,Stranger,nonmatch,1,670,blocked
612282907,Self,Self,match,1,695,blocked
612282907,Self,Self,match,1,613,blocked
612282907,Self,Stranger,nonmatch,1,637,blocked
612282907,Self,Self,match,1,644,blocked
612282907,Self,Self,match,0,512,blocked
612282907,Self,Self,match,1,354,blocked
612282907,Self,Self,match,1,416,blocked
612282907,Self,Self,match,1,444,blocked
612282907,Self,Stranger,nonmatch,0,452,blocked
612282907,Self,Self,match,1,485,blocked
612282907,Self,Self,match,1,735,blocked
612282907,Self,Stranger,nonmatch,1,646,blocked
612282907,Self,Self,match,1,752,blocked
612282907,Self,Friend,nonmatch,1,744,blocked
612282907,Self,Stranger,nonmatch,1,1118,blocked
612282907,Self,Self,match,1,482,blocked
612282907,Self,Friend,nonmatch,1,625,blocked
612282907,Self,Self,match,1,602,blocked
612282907,Self,Friend,nonmatch,1,729,blocked
612282907,Self,Friend,nonmatch,1,530,blocked
612282907,Self,Self,match,1,588,blocked
612282907,Self,Friend,nonmatch,1,1012,blocked
612282907,Self,Self,match,1,650,blocked
612282907,Self,Self,match,1,734,blocked
612282907,Self,Stranger,nonmatch,1,544,blocked
612282907,Self,Friend,nonmatch,0,527,blocked
612282907,Self,Self,match,1,331,blocked
612282907,Self,Stranger,nonmatch,1,726,blocked
612282907,Self,Self,match,1,553,blocked
612282907,Self,Self,match,1,501,blocked
612282907,Self,Self,match,1,446,blocked
612282907,Self,Self,match,1,507,blocked
612282907,Self,Friend,nonmatch,1,743,blocked
612282907,Self,Stranger,nonmatch,1,411,blocked
612282907,Self,Friend,nonmatch,1,852,blocked
612282907,Self,Stranger,nonmatch,1,481,blocked
612282907,Self,Stranger,nonmatch,1,409,blocked
612282907,Self,Friend,nonmatch,1,449,blocked
612282907,Self,Friend,nonmatch,1,435,blocked
612282907,Self,Friend,nonmatch,1,348,blocked
612282907,Self,Self,match,1,521,blocked
612282907,Self,Self,match,1,483,blocked
612282907,Self,Stranger,nonmatch,1,562,blocked
612282907,Stranger,Stranger,match,1,958,mixed
612282907,Self,Self,match,1,684,mixed
612282907,Stranger,Stranger,match,1,814,mixed
612282907,Friend,Friend,match,0,521,mixed
612282907,Self,Self,match,1,486,mixed
612282907,Friend,Stranger,nonmatch,1,786,mixed
612282907,Self,Stranger,nonmatch,1,908,mixed
612282907,Self,Self,match,1,503,mixed
612282907,Friend,Stranger,nonmatch,1,1019,mixed
612282907,Friend,Friend,match,1,766,mixed
612282907,Stranger,Friend,nonmatch,1,736,mixed
612282907,Self,Friend,nonmatch,1,749,mixed
612282907,Friend,Stranger,nonmatch,0,885,mixed
612282907,Stranger,Stranger,match,1,949,mixed
612282907,Self,Self,match,1,619,mixed
612282907,Stranger,Stranger,match,0,828,mixed
612282907,Self,Friend,nonmatch,1,877,mixed
612282907,Stranger,Self,nonmatch,0,644,mixed
612282907,Self,Stranger,nonmatch,1,642,mixed
612282907,Self,Friend,nonmatch,1,593,mixed
612282907,Self,Self,match,1,394,mixed
612282907,Stranger,Stranger,match,1,781,mixed
612282907,Friend,Self,nonmatch,1,676,mixed
612282907,Stranger,Stranger,match,0,550,mixed
612282907,Self,Stranger,nonmatch,1,827,mixed
612282907,Self,Friend,nonmatch,1,752,mixed
612282907,Friend,Friend,match,0,463,mixed
612282907,Stranger,Self,nonmatch,0,928,mixed
612282907,Self,Self,match,1,285,mixed
612282907,Friend,Friend,match,1,1149,mixed
612282907,Self,Self,match,1,734,mixed
612282907,Friend,Friend,match,1,768,mixed
612282907,Stranger,Stranger,match,1,748,mixed
612282907,Stranger,Friend,nonmatch,1,720,mixed
612282907,Self,Friend,nonmatch,1,785,mixed
612282907,Self,Stranger,nonmatch,1,696,mixed
612282907,Stranger,Stranger,match,1,612,mixed
612282907,Friend,Self,nonmatch,1,601,mixed
612282907,Stranger,Friend,nonmatch,1,454,mixed
