Subject,Age,Sex,Arouse.RESP,Valence.RESP,condition,respond3.ACC,respond3.RT,mood,Session
20,18,female,2,4,Familiar-shape_Mismatched,0,432,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,701,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,506,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,801,depression,S4
20,18,female,2,4,Self-shape_Matched,1,582,depression,S4
20,18,female,2,4,Self-shape_Matched,1,464,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,480,depression,S4
20,18,female,2,4,Stranger-shape_Matched,0,497,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,622,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,441,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,594,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,573,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,423,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,673,depression,S4
20,18,female,2,4,Self-shape_Matched,1,570,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,530,depression,S4
20,18,female,2,4,Familiar-shape_Matched,0,567,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,512,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,517,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,652,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,449,depression,S4
20,18,female,2,4,Self-shape_Matched,1,528,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,491,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,388,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,554,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,516,depression,S4
20,18,female,2,4,Stranger-shape_Matched,0,537,depression,S4
20,18,female,2,4,Self-shape_Matched,1,648,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,0,521,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,729,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,572,depression,S4
20,18,female,2,4,Stranger-shape_Matched,0,470,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,673,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,698,depression,S4
20,18,female,2,4,Self-shape_Matched,1,807,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,582,depression,S4
20,18,female,2,4,Self-shape_Matched,1,477,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,717,depression,S4
20,18,female,2,4,Self-shape_Matched,1,490,depression,S4
20,18,female,2,4,Self-shape_Matched,1,435,depression,S4
20,18,female,2,4,Self-shape_Matched,1,491,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,685,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,448,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,411,depression,S4
20,18,female,2,4,Familiar-shape_Matched,1,449,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,538,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,707,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,570,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,581,depression,S4
20,18,female,2,4,Self-shape_Mismatched,1,572,depression,S4
20,18,female,2,4,Familiar-shape_Mismatched,1,507,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,629,depression,S4
20,18,female,2,4,Stranger-shape_Matched,1,708,depression,S4
20,18,female,2,4,Stranger-shape_Mismatched,1,552,depression,S4
20,18,female,2,4,Self-shape_Matched,1,485,depression,S4
25,19,female,2,2,Self-shape_Mismatched,1,494,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,0,758,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,518,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,357,depression,S1
25,19,female,2,2,Familiar-shape_Matched,0,295,depression,S1
25,19,female,2,2,Self-shape_Matched,1,529,depression,S1
25,19,female,2,2,Self-shape_Matched,1,833,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,568,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,367,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,448,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,538,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,636,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,614,depression,S1
25,19,female,2,2,Self-shape_Matched,1,498,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,678,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,568,depression,S1
25,19,female,2,2,Self-shape_Matched,1,822,depression,S1
25,19,female,2,2,Self-shape_Matched,1,339,depression,S1
25,19,female,2,2,Self-shape_Matched,1,382,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,537,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,746,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,429,depression,S1
25,19,female,2,2,Self-shape_Matched,1,427,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,476,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,445,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,448,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,524,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,439,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,380,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,731,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,572,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,518,depression,S1
25,19,female,2,2,Self-shape_Matched,0,239,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,0,610,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,707,depression,S1
25,19,female,2,2,Stranger-shape_Matched,0,387,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,822,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,606,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,548,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,894,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,681,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,506,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,482,depression,S1
25,19,female,2,2,Self-shape_Matched,1,492,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,638,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,525,depression,S1
25,19,female,2,2,Self-shape_Matched,1,481,depression,S1
25,19,female,2,2,Self-shape_Matched,1,468,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,559,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,390,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,325,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,319,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,475,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,639,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,595,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,485,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,602,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,493,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,523,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,677,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,490,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,461,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,798,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,739,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,507,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,572,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,448,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,494,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,360,depression,S1
25,19,female,2,2,Self-shape_Matched,1,533,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,506,depression,S1
25,19,female,2,2,Self-shape_Matched,1,550,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,547,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,622,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,0,456,depression,S1
25,19,female,2,2,Self-shape_Matched,1,435,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,532,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,435,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,728,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,590,depression,S1
25,19,female,2,2,Self-shape_Matched,1,446,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,481,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,656,depression,S1
25,19,female,2,2,Self-shape_Matched,1,948,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,421,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,712,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,716,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,596,depression,S1
25,19,female,2,2,Self-shape_Matched,1,544,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,462,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,594,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,528,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,524,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,594,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,494,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,336,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,475,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,550,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,638,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,510,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,0,457,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,392,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,375,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,448,depression,S1
25,19,female,2,2,Self-shape_Matched,0,388,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,587,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,561,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,505,depression,S1
25,19,female,2,2,Self-shape_Matched,1,551,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,474,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,516,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,813,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,581,depression,S1
25,19,female,2,2,Self-shape_Matched,1,479,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,489,depression,S1
25,19,female,2,2,Self-shape_Matched,1,589,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,661,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,396,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,815,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,707,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,421,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,521,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,543,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,0,654,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,602,depression,S1
25,19,female,2,2,Self-shape_Matched,1,940,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,531,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,677,depression,S1
25,19,female,2,2,Self-shape_Mismatched,1,754,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,690,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,464,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,352,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,393,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,648,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,391,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,488,depression,S1
25,19,female,2,2,Familiar-shape_Matched,1,478,depression,S1
25,19,female,2,2,Stranger-shape_Mismatched,1,410,depression,S1
25,19,female,2,2,Self-shape_Matched,1,368,depression,S1
25,19,female,2,2,Self-shape_Matched,1,529,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,639,depression,S1
25,19,female,2,2,Familiar-shape_Mismatched,1,650,depression,S1
25,19,female,2,2,Stranger-shape_Matched,1,480,depression,S1
33,20,female,3,3,Familiar-shape_Mismatched,1,792,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,879,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,762,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,872,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,666,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,853,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,536,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,668,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,512,depression,S3
33,20,female,3,3,Stranger-shape_Matched,0,970,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,951,depression,S3
33,20,female,3,3,Familiar-shape_Matched,0,810,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,769,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,899,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,773,depression,S3
33,20,female,3,3,Self-shape_Matched,1,576,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,663,depression,S3
33,20,female,3,3,Self-shape_Matched,1,525,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,768,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,839,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,472,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,806,depression,S3
33,20,female,3,3,Self-shape_Matched,1,547,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,650,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,834,depression,S3
33,20,female,3,3,Self-shape_Matched,1,782,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,553,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,461,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,728,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,790,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,844,depression,S3
33,20,female,3,3,Self-shape_Matched,1,576,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,726,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,663,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,946,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,758,depression,S3
33,20,female,3,3,Self-shape_Matched,1,578,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,793,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,825,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,655,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,755,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,674,depression,S3
33,20,female,3,3,Self-shape_Matched,1,984,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,724,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,514,depression,S3
33,20,female,3,3,Self-shape_Matched,1,753,depression,S3
33,20,female,3,3,Self-shape_Matched,1,597,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,716,depression,S3
33,20,female,3,3,Self-shape_Matched,1,772,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,560,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,594,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,0,800,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,478,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,511,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,603,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,714,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,724,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,635,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,0,563,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,592,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,737,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,808,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,696,depression,S3
33,20,female,3,3,Self-shape_Matched,1,853,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,650,depression,S3
33,20,female,3,3,Self-shape_Matched,1,840,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,653,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,611,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,580,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,719,depression,S3
33,20,female,3,3,Self-shape_Matched,1,475,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,567,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,554,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,544,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,878,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,537,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,613,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,528,depression,S3
33,20,female,3,3,Self-shape_Matched,1,738,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,552,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,658,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,593,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,494,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,739,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,535,depression,S3
33,20,female,3,3,Self-shape_Matched,1,650,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,655,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,660,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,657,depression,S3
33,20,female,3,3,Self-shape_Matched,0,576,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,0,542,depression,S3
33,20,female,3,3,Self-shape_Matched,1,509,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,798,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,703,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,573,depression,S3
33,20,female,3,3,Self-shape_Matched,1,528,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,614,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,423,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,578,depression,S3
33,20,female,3,3,Self-shape_Mismatched,0,625,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,453,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,522,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,597,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,784,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,767,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,646,depression,S3
33,20,female,3,3,Self-shape_Mismatched,1,882,depression,S3
33,20,female,3,3,Familiar-shape_Matched,0,695,depression,S3
33,20,female,3,3,Stranger-shape_Mismatched,1,615,depression,S3
33,20,female,3,3,Self-shape_Matched,1,826,depression,S3
33,20,female,3,3,Self-shape_Matched,1,722,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,473,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,535,depression,S3
33,20,female,3,3,Familiar-shape_Matched,1,566,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,468,depression,S3
33,20,female,3,3,Self-shape_Matched,1,449,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,442,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,0,593,depression,S3
33,20,female,3,3,Stranger-shape_Matched,1,576,depression,S3
33,20,female,3,3,Familiar-shape_Mismatched,1,638,depression,S3
