Participant #,Trial Type,Expectancy,Shape Association,Target Accuracy,Response Time
2,Matching,Self,Self,1,546
2,Matching,Self,Self,1,531
2,Matching,Self,Friend,0,643
2,Matching,Self,Self,1,813
2,Matching,Self,Friend,1,469
2,Nonmatching,Self,Friend,0,459
2,Nonmatching,Self,Self,0,455
2,Matching,Self,Friend,1,659
2,Matching,Self,Self,1,558
2,Nonmatching,Self,Self,1,654
2,Nonmatching,Self,Friend,0,526
2,Nonmatching,Self,Self,0,693
2,Matching,Self,Self,1,575
2,Matching,Self,Self,1,740
2,Nonmatching,Self,Self,1,800
2,Nonmatching,Self,Self,1,699
2,Matching,Self,Self,1,752
2,Nonmatching,Self,Self,1,618
2,Nonmatching,Self,Friend,0,543
2,Matching,Self,Self,1,796
2,Matching,Self,Self,1,1046
2,Nonmatching,Self,Self,1,686
2,Matching,Self,Self,1,885
2,Nonmatching,Self,Friend,1,741
2,Matching,Self,Self,1,352
2,Nonmatching,Self,Self,1,646
2,Nonmatching,Self,Self,1,601
2,Nonmatching,Self,Self,1,415
2,Matching,Self,Self,1,1065
2,Nonmatching,Self,Self,1,837
2,Nonmatching,Self,Self,1,452
2,Matching,Self,Self,1,776
2,Nonmatching,Self,Self,1,657
2,Matching,Self,Self,1,501
2,Matching,Self,Self,0,661
2,Nonmatching,Self,Friend,0,528
2,Nonmatching,Self,Self,1,678
2,Nonmatching,Self,Self,1,540
2,Matching,Self,Friend,1,480
2,Nonmatching,Self,Self,1,1095
2,Matching,Self,Self,1,896
2,Nonmatching,Self,Self,1,471
2,Nonmatching,Self,Self,1,521
2,Nonmatching,Self,Friend,1,256
2,Matching,Self,Self,1,639
2,Matching,Self,Self,1,636
2,Nonmatching,Self,Self,1,754
2,Matching,Self,Self,1,566
2,Nonmatching,Self,Self,1,601
2,Matching,Self,Self,1,548
2,Nonmatching,Self,Self,1,732
2,Nonmatching,Self,Self,1,566
2,Nonmatching,Self,Self,1,559
2,Matching,Self,Self,1,608
2,Nonmatching,Self,Self,1,611
2,Matching,Self,Friend,1,592
2,Matching,Self,Self,1,964
2,Matching,Self,Self,0,670
2,Nonmatching,Self,Friend,1,819
2,Nonmatching,Self,Friend,1,669
2,Matching,Self,Friend,1,601
2,Matching,Self,Self,1,912
2,Matching,Self,Self,1,575
2,Matching,Self,Self,1,676
2,Nonmatching,Self,Self,1,660
2,Matching,Self,Friend,1,470
2,Nonmatching,Self,Self,1,714
2,Matching,Self,Friend,1,805
2,Nonmatching,Self,Self,1,626
2,Nonmatching,Self,Self,1,534
2,Nonmatching,Self,Self,1,1030
2,Matching,Self,Self,1,673
2,Matching,Self,Self,1,518
2,Matching,Self,Self,1,623
2,Matching,Self,Self,1,722
2,Matching,Self,Self,1,700
2,Matching,Self,Friend,1,768
2,Matching,Self,Friend,1,645
2,Nonmatching,Self,Friend,1,753
2,Matching,Self,Self,1,630
2,Nonmatching,Self,Friend,0,663
7,Matching,Friend,Self,1,753
7,Matching,Friend,Friend,0,535
7,Nonmatching,Friend,Friend,1,888
7,Nonmatching,Friend,Friend,1,794
7,Matching,Friend,Friend,1,667
7,Matching,Friend,Friend,1,446
7,Nonmatching,Friend,Friend,0,245
7,Nonmatching,Friend,Self,0,634
7,Nonmatching,Friend,Self,1,969
7,Matching,Friend,Self,1,610
7,Nonmatching,Friend,Friend,0,646
7,Nonmatching,Friend,Friend,1,824
7,Matching,Friend,Friend,1,876
7,Matching,Friend,Friend,1,497
7,Nonmatching,Friend,Friend,1,622
7,Nonmatching,Friend,Friend,1,495
7,Matching,Friend,Friend,1,580
7,Matching,Friend,Friend,1,391
7,Nonmatching,Friend,Self,1,541
7,Matching,Friend,Self,1,660
7,Nonmatching,Friend,Friend,1,683
7,Matching,Friend,Friend,1,411
7,Matching,Friend,Self,1,629
7,Nonmatching,Friend,Friend,1,534
7,Matching,Friend,Friend,1,522
7,Nonmatching,Friend,Friend,0,516
7,Matching,Friend,Friend,1,935
7,Nonmatching,Friend,Friend,1,739
7,Nonmatching,Friend,Self,0,870
7,Matching,Friend,Friend,1,862
7,Nonmatching,Friend,Friend,1,683
7,Nonmatching,Friend,Friend,1,456
7,Nonmatching,Friend,Self,0,551
7,Matching,Friend,Friend,0,685
7,Matching,Friend,Friend,1,668
7,Nonmatching,Friend,Friend,1,733
7,Matching,Friend,Self,1,642
7,Matching,Friend,Self,1,514
7,Nonmatching,Friend,Self,1,575
7,Nonmatching,Friend,Friend,0,722
7,Nonmatching,Friend,Friend,1,956
7,Nonmatching,Friend,Friend,1,619
7,Nonmatching,Friend,Friend,1,462
7,Nonmatching,Friend,Self,1,900
7,Nonmatching,Friend,Friend,1,703
7,Nonmatching,Friend,Friend,1,505
7,Nonmatching,Friend,Friend,1,541
7,Nonmatching,Friend,Self,1,1004
7,Nonmatching,Friend,Friend,1,612
7,Matching,Friend,Friend,0,519
7,Nonmatching,Friend,Friend,1,698
7,Nonmatching,Friend,Friend,1,691
7,Matching,Friend,Friend,1,803
7,Matching,Friend,Friend,1,798
7,Nonmatching,Friend,Friend,1,525
7,Nonmatching,Friend,Friend,1,512
7,Matching,Friend,Friend,1,675
7,Matching,Friend,Friend,1,913
7,Matching,Friend,Friend,1,565
7,Matching,Friend,Self,0,475
7,Nonmatching,Friend,Self,1,957
7,Matching,Friend,Friend,1,655
7,Nonmatching,Friend,Friend,0,657
7,Nonmatching,Friend,Friend,1,757
7,Nonmatching,Friend,Friend,1,625
7,Matching,Friend,Friend,1,662
7,Nonmatching,Friend,Self,1,651
7,Nonmatching,Friend,Friend,0,634
7,Matching,Friend,Friend,1,882
7,Nonmatching,Friend,Friend,1,707
7,Nonmatching,Friend,Friend,1,905
7,Nonmatching,Friend,Self,0,676
7,Nonmatching,Friend,Self,1,826
7,Nonmatching,Friend,Friend,1,791
7,Matching,Friend,Friend,1,751
7,Nonmatching,Friend,Self,1,869
7,Matching,Friend,Friend,1,826
7,Nonmatching,Friend,Friend,1,694
7,Nonmatching,Friend,Self,1,859
7,Nonmatching,Friend,Self,1,553
7,Matching,Friend,Friend,1,807
7,Nonmatching,Friend,Self,1,723
7,Matching,Friend,Friend,1,583
7,Matching,Friend,Friend,0,696
7,Matching,Friend,Friend,1,723
7,Matching,Friend,Self,0,657
7,Matching,Friend,Self,0,962
7,Nonmatching,Friend,Friend,1,508
7,Nonmatching,Friend,Friend,1,993
7,Matching,Friend,Friend,1,958
7,Nonmatching,Friend,Friend,1,822
7,Nonmatching,Friend,Friend,1,230
7,Matching,Friend,Friend,0,334
7,Matching,Friend,Self,1,899
7,Nonmatching,Friend,Friend,1,818
7,Nonmatching,Friend,Friend,1,685
7,Matching,Friend,Friend,1,750
7,Nonmatching,Friend,Friend,1,706
7,Nonmatching,Friend,Friend,1,659
7,Nonmatching,Friend,Friend,1,1076
7,Nonmatching,Friend,Self,1,1026
7,Matching,Friend,Friend,0,629
7,Matching,Friend,Self,1,904
7,Matching,Friend,Friend,0,902
7,Matching,Friend,Friend,1,743
7,Matching,Friend,Friend,0,792
7,Matching,Friend,Self,0,626
7,Matching,Friend,Friend,1,703
7,Nonmatching,Friend,Friend,1,631
7,Matching,Friend,Self,0,601
7,Matching,Friend,Friend,1,722
7,Nonmatching,Friend,Friend,0,576
7,Nonmatching,Friend,Friend,0,819
7,Matching,Friend,Friend,1,856
7,Nonmatching,Friend,Friend,0,287
7,Matching,Friend,Self,0,932
7,Nonmatching,Friend,Friend,1,797
7,Nonmatching,Friend,Friend,1,680
7,Nonmatching,Friend,Friend,1,596
7,Nonmatching,Friend,Friend,1,234
7,Matching,Friend,Self,0,326
7,Matching,Friend,Self,1,847
7,Nonmatching,Friend,Self,0,372
7,Matching,Friend,Friend,0,516
7,Nonmatching,Friend,Friend,0,651
7,Nonmatching,Friend,Friend,1,632
7,Matching,Friend,Friend,1,585
7,Nonmatching,Friend,Friend,1,616
7,Nonmatching,Friend,Friend,1,344
7,Nonmatching,Friend,Friend,1,350
7,Matching,Friend,Friend,1,266
7,Nonmatching,Friend,Self,1,219
7,Matching,Friend,Self,0,588
7,Matching,Friend,Self,0,675
7,Nonmatching,Self,Friend,1,994
7,Nonmatching,Self,Friend,0,883
7,Matching,Self,Friend,1,833
7,Nonmatching,Self,Self,1,651
7,Nonmatching,Self,Self,1,540
7,Nonmatching,Self,Friend,0,423
7,Matching,Self,Self,1,640
7,Nonmatching,Self,Friend,1,457
7,Matching,Self,Self,1,589
7,Matching,Self,Self,1,500
7,Matching,Self,Self,1,476
7,Matching,Self,Self,1,398
7,Nonmatching,Self,Self,0,307
7,Matching,Self,Friend,0,469
7,Matching,Self,Self,1,635
7,Matching,Self,Self,1,475
7,Nonmatching,Self,Friend,1,643
7,Matching,Self,Self,1,772
7,Matching,Self,Self,0,830
7,Matching,Self,Friend,0,644
7,Matching,Self,Self,1,362
7,Nonmatching,Self,Friend,1,796
7,Nonmatching,Self,Self,1,699
7,Matching,Self,Friend,1,941
7,Matching,Self,Self,1,627
7,Matching,Self,Friend,1,752
7,Nonmatching,Self,Self,1,922
7,Matching,Self,Self,1,384
7,Matching,Self,Self,1,463
7,Matching,Self,Friend,1,775
7,Nonmatching,Self,Self,1,500
7,Matching,Self,Friend,1,584
7,Nonmatching,Self,Self,1,690
7,Nonmatching,Self,Self,1,742
7,Matching,Self,Self,0,524
7,Nonmatching,Self,Friend,1,687
7,Matching,Self,Self,1,462
7,Nonmatching,Self,Self,1,579
7,Nonmatching,Self,Self,1,742
7,Matching,Self,Self,1,519
7,Matching,Self,Self,1,543
7,Matching,Self,Self,1,418
7,Matching,Self,Self,1,396
7,Nonmatching,Self,Friend,1,604
7,Matching,Self,Self,1,526
7,Matching,Self,Friend,0,442
7,Nonmatching,Self,Self,1,654
7,Nonmatching,Self,Friend,1,648
7,Nonmatching,Self,Self,1,551
7,Nonmatching,Self,Self,1,492
7,Nonmatching,Self,Self,1,492
7,Nonmatching,Self,Friend,1,783
7,Nonmatching,Self,Self,1,543
7,Nonmatching,Self,Self,1,615
7,Matching,Self,Friend,0,421
7,Nonmatching,Self,Self,1,694
7,Nonmatching,Self,Self,1,877
7,Nonmatching,Self,Self,1,565
7,Nonmatching,Self,Friend,1,905
7,Nonmatching,Self,Self,1,648
7,Nonmatching,Self,Self,1,685
7,Matching,Self,Self,1,638
7,Matching,Self,Self,1,418
7,Matching,Self,Self,1,381
7,Matching,Self,Self,1,325
7,Matching,Self,Self,1,356
7,Matching,Self,Self,1,253
7,Matching,Self,Friend,1,299
7,Nonmatching,Self,Friend,1,638
7,Matching,Self,Self,1,712
7,Matching,Self,Self,1,385
7,Matching,Self,Self,1,445
7,Matching,Self,Friend,0,550
7,Nonmatching,Self,Self,1,619
7,Nonmatching,Self,Self,1,626
7,Nonmatching,Self,Self,1,488
7,Matching,Self,Self,1,572
7,Matching,Self,Self,1,500
7,Matching,Self,Self,1,422
7,Nonmatching,Self,Self,0,326
7,Nonmatching,Self,Self,1,572
7,Nonmatching,Self,Friend,1,753
7,Nonmatching,Self,Friend,1,447
7,Nonmatching,Self,Friend,1,419
7,Matching,Self,Self,0,497
7,Nonmatching,Self,Self,1,539
7,Matching,Self,Self,1,706
7,Matching,Self,Friend,0,414
7,Nonmatching,Self,Friend,1,573
7,Matching,Self,Self,1,566
7,Nonmatching,Self,Friend,1,629
7,Matching,Self,Self,1,622
7,Matching,Self,Self,1,520
7,Matching,Self,Self,1,535
7,Nonmatching,Self,Self,1,714
7,Nonmatching,Self,Self,1,627
7,Nonmatching,Self,Self,1,647
12,Matching,Self,Self,1,1055
12,Nonmatching,Self,Friend,1,827
12,Nonmatching,Self,Self,0,769
12,Nonmatching,Self,Self,1,803
12,Nonmatching,Self,Self,1,774
12,Matching,Self,Self,1,847
12,Nonmatching,Self,Friend,1,979
12,Nonmatching,Self,Self,1,801
12,Nonmatching,Self,Self,1,672
12,Matching,Self,Self,0,878
12,Matching,Self,Self,1,738
12,Matching,Self,Self,1,512
12,Matching,Self,Self,1,468
12,Nonmatching,Self,Friend,0,868
12,Matching,Self,Friend,0,853
12,Matching,Self,Self,1,774
12,Matching,Self,Friend,0,706
12,Matching,Self,Self,1,543
12,Nonmatching,Self,Self,1,950
12,Nonmatching,Self,Self,1,1045
12,Nonmatching,Self,Self,1,614
12,Matching,Self,Friend,0,724
12,Nonmatching,Self,Self,1,776
12,Matching,Self,Friend,1,650
12,Matching,Self,Self,1,744
12,Nonmatching,Self,Self,1,576
12,Matching,Self,Self,1,582
12,Matching,Self,Self,1,535
12,Nonmatching,Self,Self,0,740
12,Nonmatching,Self,Self,1,562
12,Matching,Self,Self,1,949
12,Nonmatching,Self,Self,1,572
12,Nonmatching,Self,Self,1,515
12,Nonmatching,Self,Self,1,473
12,Matching,Self,Friend,1,727
12,Matching,Self,Self,1,711
12,Nonmatching,Self,Self,1,750
12,Nonmatching,Self,Self,1,493
12,Nonmatching,Self,Friend,0,436
12,Nonmatching,Self,Friend,1,737
12,Matching,Self,Friend,0,541
12,Matching,Self,Self,1,722
12,Nonmatching,Self,Self,1,862
12,Nonmatching,Self,Self,1,586
12,Matching,Self,Self,1,660
12,Nonmatching,Self,Self,1,559
12,Matching,Self,Self,1,646
12,Matching,Self,Self,1,580
12,Nonmatching,Self,Friend,1,979
12,Matching,Self,Self,1,724
12,Matching,Self,Self,1,505
12,Nonmatching,Self,Self,1,520
12,Matching,Self,Self,1,718
12,Matching,Self,Self,1,515
12,Matching,Self,Self,1,462
12,Nonmatching,Self,Self,1,553
12,Nonmatching,Self,Friend,1,639
12,Matching,Self,Friend,0,479
12,Matching,Self,Friend,0,627
12,Nonmatching,Self,Self,1,833
12,Nonmatching,Self,Friend,0,900
12,Matching,Self,Self,1,555
12,Matching,Self,Self,1,487
12,Nonmatching,Self,Friend,1,503
12,Matching,Self,Self,1,559
12,Matching,Self,Self,1,519
12,Matching,Self,Self,1,463
12,Matching,Self,Self,1,431
12,Matching,Self,Self,1,381
12,Matching,Self,Self,1,377
12,Matching,Self,Friend,0,409
12,Nonmatching,Self,Self,0,803
12,Matching,Self,Self,1,816
12,Matching,Self,Self,1,600
12,Nonmatching,Self,Friend,1,540
12,Nonmatching,Self,Self,1,698
12,Matching,Self,Self,1,621
12,Matching,Self,Friend,0,536
12,Nonmatching,Self,Self,1,806
12,Matching,Self,Self,1,442
12,Matching,Self,Self,1,403
12,Matching,Self,Friend,0,473
12,Matching,Self,Self,1,584
12,Nonmatching,Self,Friend,1,929
12,Nonmatching,Self,Self,1,948
12,Matching,Self,Friend,0,658
12,Nonmatching,Self,Self,0,870
12,Matching,Self,Friend,0,740
12,Matching,Self,Friend,0,784
12,Matching,Self,Self,1,605
12,Matching,Self,Self,1,751
12,Matching,Self,Self,1,528
12,Nonmatching,Self,Self,1,584
12,Matching,Self,Self,1,562
12,Nonmatching,Self,Friend,1,901
12,Nonmatching,Self,Self,1,740
12,Matching,Self,Friend,0,954
12,Nonmatching,Self,Self,0,825
12,Nonmatching,Self,Self,0,751
12,Nonmatching,Self,Self,0,758
12,Nonmatching,Self,Friend,1,840
12,Nonmatching,Self,Self,1,729
12,Matching,Self,Self,1,647
12,Nonmatching,Self,Self,1,661
12,Nonmatching,Self,Self,1,493
12,Nonmatching,Self,Self,1,459
12,Nonmatching,Self,Self,1,409
12,Nonmatching,Self,Self,1,468
12,Nonmatching,Self,Self,1,485
12,Matching,Self,Self,0,618
12,Matching,Self,Self,1,609
12,Nonmatching,Self,Friend,1,552
12,Nonmatching,Self,Self,0,760
12,Matching,Self,Self,1,703
12,Matching,Self,Self,1,453
12,Nonmatching,Self,Self,1,700
12,Nonmatching,Self,Self,1,454
12,Matching,Self,Friend,1,764
12,Nonmatching,Self,Friend,1,723
12,Nonmatching,Self,Self,0,762
12,Nonmatching,Self,Self,1,599
12,Matching,Self,Self,1,399
12,Matching,Self,Self,1,718
12,Nonmatching,Self,Self,1,600
12,Nonmatching,Self,Self,1,363
12,Nonmatching,Self,Friend,1,659
12,Matching,Self,Self,0,389
12,Matching,Self,Self,1,480
12,Nonmatching,Self,Friend,0,303
12,Nonmatching,Self,Self,1,717
12,Matching,Self,Self,1,888
12,Matching,Self,Friend,0,518
12,Matching,Self,Self,1,606
12,Nonmatching,Self,Self,1,758
12,Nonmatching,Self,Self,1,447
12,Nonmatching,Self,Self,1,406
12,Nonmatching,Self,Self,1,433
12,Matching,Self,Self,0,507
12,Nonmatching,Self,Self,1,615
12,Matching,Self,Self,1,525
12,Nonmatching,Self,Self,1,640
12,Matching,Self,Self,1,641
12,Nonmatching,Self,Self,1,581
12,Nonmatching,Self,Self,1,574
12,Matching,Self,Friend,1,616
12,Matching,Self,Self,0,560
12,Nonmatching,Self,Self,1,851
12,Matching,Self,Self,1,665
12,Matching,Self,Self,0,817
12,Matching,Self,Friend,0,787
12,Nonmatching,Self,Friend,1,873
12,Nonmatching,Self,Friend,1,1074
12,Nonmatching,Self,Self,0,744
12,Matching,Self,Self,1,586
12,Nonmatching,Self,Self,1,779
12,Nonmatching,Self,Friend,1,664
12,Nonmatching,Self,Friend,1,702
12,Matching,Self,Self,1,408
12,Matching,Self,Friend,0,636
12,Matching,Self,Self,1,568
12,Nonmatching,Self,Self,1,676
12,Nonmatching,Self,Self,1,701
12,Matching,Self,Friend,1,597
12,Nonmatching,Self,Self,1,661
12,Nonmatching,Self,Self,1,475
12,Matching,Self,Friend,0,437
12,Matching,Self,Self,1,530
12,Nonmatching,Self,Self,1,534
12,Nonmatching,Self,Self,1,625
12,Matching,Self,Friend,0,746
12,Matching,Self,Self,1,622
12,Nonmatching,Self,Self,0,587
12,Matching,Self,Self,1,759
12,Matching,Self,Self,0,517
12,Nonmatching,Self,Friend,1,705
12,Nonmatching,Self,Friend,1,461
12,Matching,Self,Self,1,501
12,Nonmatching,Self,Self,1,715
12,Matching,Self,Self,1,506
12,Nonmatching,Self,Friend,1,448
12,Nonmatching,Self,Self,0,592
12,Matching,Self,Self,1,556
12,Nonmatching,Self,Friend,1,472
12,Matching,Self,Self,0,634
12,Nonmatching,Self,Self,0,720
12,Nonmatching,Self,Self,0,992
12,Nonmatching,Self,Self,1,639
12,Matching,Self,Self,0,679
12,Matching,Self,Self,1,604
12,Nonmatching,Self,Self,1,440
12,Nonmatching,Self,Self,1,600
12,Matching,Self,Self,1,510
12,Matching,Self,Friend,0,511
12,Matching,Self,Self,1,672
12,Nonmatching,Friend,Friend,1,854
12,Nonmatching,Friend,Friend,1,605
12,Nonmatching,Friend,Self,1,829
12,Matching,Friend,Self,1,597
12,Matching,Friend,Friend,1,1001
12,Nonmatching,Friend,Friend,0,596
12,Matching,Friend,Friend,1,747
12,Matching,Friend,Friend,0,553
12,Nonmatching,Friend,Friend,1,557
12,Nonmatching,Friend,Self,0,817
12,Nonmatching,Friend,Self,1,693
12,Nonmatching,Friend,Friend,1,670
12,Matching,Friend,Friend,0,542
12,Matching,Friend,Self,1,460
12,Matching,Friend,Friend,0,443
12,Matching,Friend,Friend,0,577
12,Nonmatching,Friend,Self,1,491
12,Matching,Friend,Friend,0,532
12,Matching,Friend,Friend,1,816
12,Nonmatching,Friend,Friend,1,726
12,Matching,Friend,Self,1,974
12,Nonmatching,Friend,Friend,1,681
12,Matching,Friend,Friend,1,720
12,Matching,Friend,Friend,0,557
12,Matching,Friend,Self,1,974
12,Matching,Friend,Self,1,475
12,Nonmatching,Friend,Friend,0,376
12,Matching,Friend,Friend,0,581
12,Matching,Friend,Friend,0,590
12,Nonmatching,Friend,Friend,1,1083
12,Matching,Friend,Friend,1,678
12,Nonmatching,Friend,Friend,1,911
12,Nonmatching,Friend,Friend,0,574
12,Nonmatching,Friend,Self,1,1020
12,Nonmatching,Friend,Friend,1,874
12,Nonmatching,Friend,Friend,1,874
12,Nonmatching,Friend,Friend,1,501
12,Matching,Friend,Friend,0,393
12,Nonmatching,Friend,Friend,1,465
12,Matching,Friend,Friend,0,731
12,Nonmatching,Friend,Friend,1,877
12,Nonmatching,Friend,Friend,1,430
12,Matching,Friend,Friend,1,552
12,Nonmatching,Friend,Friend,1,551
12,Matching,Friend,Friend,1,343
12,Nonmatching,Friend,Friend,1,467
12,Nonmatching,Friend,Friend,0,418
12,Matching,Friend,Self,1,639
12,Matching,Friend,Self,1,474
12,Matching,Friend,Friend,0,529
12,Nonmatching,Friend,Self,1,733
12,Matching,Friend,Friend,1,946
12,Nonmatching,Friend,Friend,1,898
12,Nonmatching,Friend,Friend,1,764
12,Nonmatching,Friend,Friend,1,850
12,Nonmatching,Friend,Friend,1,732
12,Nonmatching,Friend,Friend,1,554
12,Nonmatching,Friend,Friend,1,404
12,Nonmatching,Friend,Self,1,573
12,Nonmatching,Friend,Self,1,697
12,Matching,Friend,Friend,1,842
12,Matching,Friend,Friend,1,505
12,Nonmatching,Friend,Self,1,559
12,Matching,Friend,Self,0,887
12,Nonmatching,Friend,Friend,1,1077
12,Nonmatching,Friend,Friend,1,699
12,Nonmatching,Friend,Self,0,347
12,Nonmatching,Friend,Friend,1,1001
12,Matching,Friend,Friend,1,785
12,Nonmatching,Friend,Self,1,617
12,Matching,Friend,Friend,1,797
12,Matching,Friend,Friend,1,680
12,Nonmatching,Friend,Friend,1,590
12,Nonmatching,Friend,Friend,1,730
12,Matching,Friend,Friend,0,766
12,Nonmatching,Friend,Friend,0,878
12,Nonmatching,Friend,Friend,1,580
12,Nonmatching,Friend,Friend,1,663
12,Matching,Friend,Friend,1,935
12,Nonmatching,Friend,Self,1,539
12,Matching,Friend,Friend,1,797
12,Matching,Friend,Friend,1,495
12,Nonmatching,Friend,Friend,1,606
12,Nonmatching,Friend,Self,0,699
12,Matching,Friend,Friend,0,735
12,Nonmatching,Friend,Self,1,734
12,Nonmatching,Friend,Friend,0,541
12,Nonmatching,Friend,Friend,1,836
12,Nonmatching,Friend,Friend,1,787
12,Nonmatching,Friend,Self,1,819
12,Matching,Friend,Friend,1,788
12,Matching,Friend,Self,0,955
12,Nonmatching,Friend,Friend,1,686
12,Nonmatching,Friend,Friend,1,747
12,Matching,Friend,Self,1,945
12,Nonmatching,Friend,Friend,1,557
12,Nonmatching,Friend,Friend,1,728
12,Nonmatching,Friend,Friend,1,600
12,Nonmatching,Friend,Friend,1,519
12,Nonmatching,Friend,Friend,1,502
12,Matching,Friend,Self,1,601
12,Matching,Friend,Friend,0,596
12,Matching,Friend,Friend,1,777
12,Matching,Friend,Friend,0,752
12,Matching,Friend,Friend,1,563
12,Nonmatching,Friend,Friend,1,798
12,Matching,Friend,Friend,1,578
12,Matching,Friend,Friend,1,451
12,Nonmatching,Friend,Friend,1,551
12,Matching,Friend,Self,1,918
12,Nonmatching,Friend,Friend,1,720
12,Matching,Friend,Friend,1,734
12,Matching,Friend,Self,1,996
12,Matching,Friend,Friend,0,596
12,Nonmatching,Friend,Friend,0,888
12,Matching,Friend,Friend,1,721
12,Nonmatching,Friend,Friend,1,735
12,Matching,Friend,Self,1,650
12,Nonmatching,Friend,Friend,1,919
12,Matching,Friend,Self,1,805
12,Matching,Friend,Self,1,583
12,Matching,Friend,Friend,0,636
12,Nonmatching,Friend,Self,0,801
12,Nonmatching,Friend,Friend,1,836
12,Matching,Friend,Friend,1,598
12,Nonmatching,Friend,Friend,1,652
12,Nonmatching,Friend,Self,0,643
12,Nonmatching,Friend,Self,0,729
12,Matching,Friend,Friend,0,752
12,Nonmatching,Friend,Friend,0,647
12,Nonmatching,Friend,Friend,1,731
12,Matching,Friend,Friend,1,1084
12,Matching,Friend,Friend,1,701
12,Nonmatching,Friend,Friend,1,458
12,Nonmatching,Friend,Friend,1,858
12,Matching,Friend,Friend,1,648
12,Matching,Friend,Friend,1,551
12,Matching,Friend,Friend,1,576
12,Matching,Friend,Friend,1,367
12,Matching,Friend,Friend,1,857
12,Nonmatching,Friend,Friend,0,926
12,Nonmatching,Friend,Self,1,786
12,Matching,Friend,Friend,0,728
12,Nonmatching,Friend,Friend,1,749
12,Nonmatching,Friend,Friend,1,641
12,Matching,Friend,Self,1,698
12,Matching,Friend,Self,1,1041
12,Nonmatching,Friend,Friend,1,617
12,Matching,Friend,Self,1,648
12,Nonmatching,Friend,Friend,1,678
12,Nonmatching,Friend,Friend,1,795
12,Matching,Friend,Friend,1,591
12,Nonmatching,Friend,Self,1,690
12,Matching,Friend,Friend,0,682
12,Nonmatching,Friend,Friend,1,785
12,Matching,Friend,Self,1,479
12,Nonmatching,Friend,Friend,1,521
12,Nonmatching,Friend,Friend,0,440
12,Matching,Friend,Friend,0,731
12,Matching,Friend,Friend,0,912
12,Nonmatching,Friend,Friend,1,537
12,Matching,Friend,Friend,1,649
12,Matching,Friend,Friend,1,530
12,Matching,Friend,Friend,1,534
18,Matching,Self,Self,1,540
18,Nonmatching,Self,Self,1,510
18,Nonmatching,Self,Self,1,563
18,Nonmatching,Self,Friend,1,722
18,Matching,Self,Self,1,604
18,Nonmatching,Self,Friend,1,577
18,Nonmatching,Self,Self,1,812
18,Matching,Self,Self,0,487
18,Matching,Self,Self,1,507
18,Matching,Self,Self,1,531
18,Matching,Self,Self,1,406
18,Matching,Self,Self,1,343
18,Matching,Self,Self,1,316
18,Nonmatching,Self,Self,0,352
18,Nonmatching,Self,Self,1,729
18,Matching,Self,Self,1,590
18,Matching,Self,Self,1,946
18,Nonmatching,Self,Self,1,456
18,Matching,Self,Self,1,563
18,Matching,Self,Friend,0,451
18,Matching,Self,Friend,1,864
18,Matching,Self,Self,1,609
18,Nonmatching,Self,Self,1,973
18,Matching,Self,Self,0,854
18,Nonmatching,Self,Self,1,740
18,Nonmatching,Self,Self,1,930
18,Nonmatching,Self,Self,1,544
18,Nonmatching,Self,Self,1,644
18,Nonmatching,Self,Friend,0,697
18,Matching,Self,Self,1,1024
18,Matching,Self,Friend,1,476
18,Nonmatching,Self,Self,1,708
18,Matching,Self,Friend,0,631
