Subject,Group,Sex,Yes,Correctanswer,iti.ACC,iti.RT,Label,Shape
22,1,male,f,f,1,590,Stranger,Stranger
22,1,male,f,f,0,747,Stranger,Stranger
22,1,male,f,f,1,428,Friend,Friend
22,1,male,f,j,1,595,Stranger,Friend
22,1,male,f,j,1,517,Self,Stranger
22,1,male,f,f,1,586,Stranger,Stranger
22,1,male,f,f,1,563,Self,Self
22,1,male,f,f,1,636,Friend,Friend
22,1,male,f,j,1,487,Friend,Self
22,1,male,f,f,1,507,Stranger,Stranger
22,1,male,f,j,1,511,Friend,Stranger
22,1,male,f,j,1,623,Self,Friend
22,1,male,f,f,1,323,Self,Self
22,1,male,f,j,0,562,Stranger,self
22,1,male,f,j,1,587,Self,Stranger
22,1,male,f,f,1,510,Friend,Friend
22,1,male,f,j,1,456,Friend,Stranger
22,1,male,f,j,1,508,Self,Friend
22,1,male,f,f,1,403,Self,Self
22,1,male,f,j,1,775,Stranger,Friend
22,1,male,f,f,1,531,Stranger,Stranger
22,1,male,f,f,1,516,Stranger,Stranger
22,1,male,f,f,1,524,Friend,Friend
22,1,male,f,j,1,808,Friend,Self
22,1,male,f,j,1,494,Stranger,self
22,1,male,f,f,1,317,Self,Self
22,1,male,f,j,1,528,Stranger,self
22,1,male,f,j,0,542,Friend,Stranger
22,1,male,f,j,0,330,Self,Friend
22,1,male,f,f,1,421,Friend,Friend
22,1,male,f,j,1,507,Friend,Self
22,1,male,f,j,1,387,Stranger,Friend
22,1,male,f,j,1,455,Self,Stranger
22,1,male,f,f,1,489,Stranger,Stranger
22,1,male,f,f,1,334,Self,Self
22,1,male,f,f,1,506,Self,Self
22,1,male,f,f,1,628,Stranger,Stranger
22,1,male,f,f,1,501,Friend,Friend
22,1,male,f,f,1,289,Self,Self
22,1,male,f,f,1,305,Stranger,Stranger
22,1,male,f,f,1,240,Friend,Friend
22,1,male,f,j,0,201,Self,Stranger
22,1,male,f,j,1,563,Friend,Self
22,1,male,f,f,1,458,Friend,Friend
22,1,male,f,f,0,353,Stranger,Stranger
22,1,male,f,j,0,273,Stranger,Friend
22,1,male,f,j,1,578,Friend,Stranger
22,1,male,f,f,1,560,Self,Self
22,1,male,f,j,1,596,Stranger,self
22,1,male,f,j,0,596,Self,Friend
22,1,male,f,f,1,361,Self,Self
22,1,male,f,j,1,602,Self,Friend
22,1,male,f,j,1,608,Stranger,Friend
22,1,male,f,f,1,485,Friend,Friend
22,1,male,f,j,1,730,Stranger,self
22,1,male,f,j,1,579,Self,Stranger
22,1,male,f,f,1,636,Stranger,Stranger
22,1,male,f,j,1,548,Friend,Self
22,1,male,f,f,1,530,Friend,Friend
22,1,male,f,j,1,808,Friend,Stranger
22,1,male,f,f,1,335,Stranger,Stranger
22,1,male,f,f,1,448,Self,Self
23,1,female,j,j,,,Friend,Friend
23,1,female,j,f,,,Stranger,Friend
23,1,female,j,f,,,Self,Friend
23,1,female,j,f,,,Self,Stranger
23,1,female,j,j,,,Self,Self
23,1,female,j,f,,,Friend,Self
23,1,female,j,j,,,Friend,Friend
23,1,female,j,f,,,Friend,Stranger
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,j,,,Self,Self
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,f,,,Stranger,self
23,1,female,j,f,,,Friend,Stranger
23,1,female,j,j,,,Friend,Friend
23,1,female,j,f,,,Stranger,Friend
23,1,female,j,j,,,Self,Self
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,j,,,Friend,Friend
23,1,female,j,j,,,Self,Self
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,f,,,Self,Friend
23,1,female,j,f,,,Stranger,self
23,1,female,j,f,,,Self,Stranger
23,1,female,j,f,,,Friend,Self
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,f,,,Friend,Stranger
23,1,female,j,f,,,Stranger,Friend
23,1,female,j,f,,,Stranger,self
23,1,female,j,f,,,Self,Friend
23,1,female,j,j,,,Friend,Friend
23,1,female,j,j,,,Self,Self
23,1,female,j,j,,,Stranger,Stranger
23,1,female,j,f,,,Friend,Self
23,1,female,j,j,,,Friend,Friend
23,1,female,j,f,,,Self,Stranger
23,1,female,j,j,,,Self,Self
23,1,female,j,j,0,0,Self,Self
23,1,female,j,j,1,105,Friend,Friend
23,1,female,j,f,0,206,Friend,Stranger
23,1,female,j,f,0,181,Self,Friend
23,1,female,j,j,1,311,Stranger,Stranger
23,1,female,j,f,1,175,Stranger,self
23,1,female,j,f,0,225,Stranger,Friend
23,1,female,j,j,1,331,Friend,Friend
23,1,female,j,f,0,193,Friend,Self
23,1,female,j,j,1,196,Self,Self
23,1,female,j,j,0,177,Stranger,Stranger
23,1,female,j,f,0,139,Self,Stranger
23,1,female,j,f,0,302,Stranger,Friend
23,1,female,j,f,0,291,Self,Stranger
23,1,female,j,j,1,348,Stranger,Stranger
23,1,female,j,j,0,337,Friend,Friend
23,1,female,j,j,0,294,Friend,Friend
23,1,female,j,f,1,378,Stranger,self
23,1,female,j,j,1,245,Self,Self
23,1,female,j,f,0,292,Self,Friend
23,1,female,j,f,1,398,Friend,Stranger
23,1,female,j,j,0,238,Stranger,Stranger
23,1,female,j,j,1,212,Self,Self
23,1,female,j,f,1,352,Friend,Self
23,1,female,j,f,0,374,Friend,Stranger
23,1,female,j,j,1,337,Self,Self
23,1,female,j,f,1,382,Stranger,Friend
23,1,female,j,f,0,292,Self,Stranger
23,1,female,j,f,1,191,Stranger,self
23,1,female,j,j,1,411,Self,Self
23,1,female,j,j,0,393,Stranger,Stranger
23,1,female,j,f,0,609,Self,Friend
23,1,female,j,j,0,777,Friend,Friend
23,1,female,j,f,1,362,Friend,Self
23,1,female,j,j,0,302,Stranger,Stranger
23,1,female,j,j,0,218,Friend,Friend
23,1,female,j,f,0,231,Self,Stranger
23,1,female,j,f,0,229,Friend,Self
23,1,female,j,j,0,192,Self,Self
23,1,female,j,j,0,312,Self,Self
23,1,female,j,f,0,630,Self,Friend
23,1,female,j,f,0,297,Stranger,Friend
23,1,female,j,j,1,697,Friend,Friend
23,1,female,j,j,0,467,Stranger,Stranger
23,1,female,j,f,0,401,Stranger,self
23,1,female,j,f,1,558,Friend,Stranger
23,1,female,j,j,0,460,Friend,Friend
23,1,female,j,j,1,405,Stranger,Stranger
23,1,female,j,f,1,503,Stranger,Friend
23,1,female,j,j,1,388,Friend,Friend
23,1,female,j,j,0,242,Stranger,Stranger
23,1,female,j,f,0,288,Friend,Stranger
23,1,female,j,j,1,367,Friend,Friend
23,1,female,j,f,1,428,Stranger,self
23,1,female,j,j,1,234,Self,Self
23,1,female,j,j,0,282,Stranger,Stranger
23,1,female,j,f,1,595,Self,Stranger
23,1,female,j,f,0,518,Friend,Self
23,1,female,j,j,1,419,Self,Self
23,1,female,j,f,0,391,Self,Friend
23,1,female,j,j,1,523,Self,Self
23,1,female,j,f,1,262,Friend,Self
23,1,female,j,j,0,332,Friend,Friend
23,1,female,j,f,0,398,Self,Friend
23,1,female,j,j,0,320,Stranger,Stranger
23,1,female,j,j,1,513,Self,Self
23,1,female,j,f,1,358,Self,Stranger
23,1,female,j,f,1,767,Friend,Stranger
23,1,female,j,f,1,437,Stranger,Friend
23,1,female,j,j,1,439,Friend,Friend
23,1,female,j,j,0,465,Stranger,Stranger
23,1,female,j,f,1,661,Stranger,self
23,1,female,j,j,1,566,Stranger,Stranger
23,1,female,j,f,1,367,Self,Friend
23,1,female,j,f,0,477,Stranger,self
23,1,female,j,j,0,382,Friend,Friend
23,1,female,j,f,1,495,Friend,Self
23,1,female,j,f,1,472,Friend,Stranger
23,1,female,j,j,0,452,Friend,Friend
23,1,female,j,j,1,819,Stranger,Stranger
23,1,female,j,j,1,390,Self,Self
23,1,female,j,f,1,401,Self,Stranger
23,1,female,j,j,1,442,Self,Self
23,1,female,j,f,1,567,Stranger,Friend
23,1,female,j,f,0,510,Friend,Self
23,1,female,j,j,1,554,Friend,Friend
23,1,female,j,j,1,534,Stranger,Stranger
23,1,female,j,j,1,412,Self,Self
23,1,female,j,j,1,311,Friend,Friend
23,1,female,j,j,1,382,Self,Self
23,1,female,j,f,0,414,Friend,Stranger
23,1,female,j,f,0,376,Self,Friend
23,1,female,j,j,1,386,Stranger,Stranger
23,1,female,j,f,1,687,Self,Stranger
23,1,female,j,f,1,629,Stranger,self
23,1,female,j,f,1,815,Stranger,Friend
23,1,female,j,f,0,569,Self,Friend
23,1,female,j,f,0,515,Friend,Self
23,1,female,j,j,0,548,Stranger,Stranger
23,1,female,j,f,1,564,Friend,Stranger
23,1,female,j,j,1,194,Self,Self
23,1,female,j,f,1,478,Stranger,Friend
23,1,female,j,f,0,610,Self,Stranger
23,1,female,j,j,0,0,Stranger,Stranger
23,1,female,j,j,1,540,Self,Self
23,1,female,j,j,0,501,Friend,Friend
23,1,female,j,f,1,744,Stranger,self
23,1,female,j,j,1,551,Friend,Friend
23,1,female,j,j,1,627,Self,Self
23,1,female,j,j,0,716,Friend,Friend
23,1,female,j,f,1,529,Stranger,self
23,1,female,j,f,0,456,Self,Stranger
23,1,female,j,j,1,855,Stranger,Stranger
23,1,female,j,f,1,406,Stranger,Friend
23,1,female,j,f,0,317,Friend,Self
23,1,female,j,j,1,445,Self,Self
23,1,female,j,j,1,331,Friend,Friend
23,1,female,j,f,1,661,Friend,Stranger
23,1,female,j,j,1,555,Stranger,Stranger
23,1,female,j,f,0,636,Self,Friend
23,1,female,j,f,1,759,Stranger,self
23,1,female,j,j,0,408,Stranger,Stranger
23,1,female,j,f,1,490,Friend,Stranger
23,1,female,j,j,1,341,Self,Self
23,1,female,j,j,1,189,Friend,Friend
23,1,female,j,f,0,353,Self,Friend
23,1,female,j,f,0,401,Friend,Self
23,1,female,j,f,1,426,Self,Stranger
23,1,female,j,j,1,454,Self,Self
23,1,female,j,j,0,345,Stranger,Stranger
23,1,female,j,j,1,477,Friend,Friend
23,1,female,j,f,0,436,Stranger,Friend
23,1,female,j,j,1,702,Friend,Friend
23,1,female,j,j,0,441,Friend,Friend
23,1,female,j,f,1,668,Self,Friend
23,1,female,j,j,1,480,Self,Self
23,1,female,j,f,1,550,Self,Stranger
23,1,female,j,j,1,426,Stranger,Stranger
23,1,female,j,f,0,458,Friend,Self
23,1,female,j,f,1,435,Friend,Stranger
23,1,female,j,j,1,392,Self,Self
23,1,female,j,f,1,481,Stranger,self
23,1,female,j,f,0,365,Stranger,Friend
23,1,female,j,j,1,308,Stranger,Stranger
23,1,female,j,j,1,488,Friend,Friend
23,1,female,j,j,0,310,Friend,Friend
23,1,female,j,f,0,371,Friend,Stranger
23,1,female,j,f,0,408,Self,Stranger
23,1,female,j,f,1,724,Stranger,Friend
23,1,female,j,j,1,835,Stranger,Stranger
23,1,female,j,f,0,459,Self,Friend
23,1,female,j,f,0,454,Friend,Self
23,1,female,j,f,1,828,Stranger,self
23,1,female,j,j,1,426,Self,Self
23,1,female,j,j,1,582,Stranger,Stranger
23,1,female,j,j,0,575,Self,Self
23,1,female,j,f,1,530,Friend,Stranger
23,1,female,j,f,1,502,Stranger,Friend
23,1,female,j,f,0,446,Friend,Self
23,1,female,j,j,0,362,Stranger,Stranger
23,1,female,j,f,1,556,Self,Friend
23,1,female,j,j,0,0,Friend,Friend
23,1,female,j,j,1,497,Stranger,Stranger
23,1,female,j,j,1,391,Self,Self
23,1,female,j,j,1,279,Friend,Friend
23,1,female,j,j,1,325,Self,Self
23,1,female,j,f,1,238,Stranger,self
23,1,female,j,f,0,122,Self,Stranger
23,1,female,j,f,1,554,Friend,Stranger
23,1,female,j,f,0,399,Friend,Self
23,1,female,j,j,1,443,Friend,Friend
23,1,female,j,j,0,295,Stranger,Stranger
23,1,female,j,f,0,241,Self,Friend
23,1,female,j,j,1,340,Self,Self
23,1,female,j,f,1,430,Stranger,Friend
23,1,female,j,j,1,422,Stranger,Stranger
23,1,female,j,f,1,533,Self,Stranger
23,1,female,j,j,0,456,Friend,Friend
23,1,female,j,f,1,534,Stranger,self
23,1,female,j,j,1,293,Self,Self
23,1,female,j,f,0,401,Friend,Stranger
23,1,female,j,f,1,398,Self,Stranger
23,1,female,j,j,0,467,Stranger,Stranger
23,1,female,j,j,0,768,Friend,Friend
23,1,female,j,j,1,500,Friend,Friend
23,1,female,j,f,1,404,Self,Friend
23,1,female,j,j,1,377,Self,Self
23,1,female,j,f,1,657,Stranger,Friend
23,1,female,j,f,0,537,Stranger,self
23,1,female,j,j,1,415,Self,Self
23,1,female,j,f,0,418,Friend,Self
23,1,female,j,j,0,766,Stranger,Stranger
23,1,female,j,f,1,508,Stranger,Friend
23,1,female,j,j,1,577,Friend,Friend
23,1,female,j,f,0,414,Self,Stranger
23,1,female,j,j,1,555,Stranger,Stranger
23,1,female,j,j,1,780,Friend,Friend
23,1,female,j,f,1,476,Friend,Self
23,1,female,j,f,0,621,Stranger,self
23,1,female,j,j,0,0,Stranger,Stranger
23,1,female,j,f,1,745,Self,Friend
23,1,female,j,j,1,460,Self,Self
23,1,female,j,f,1,461,Friend,Stranger
23,1,female,j,j,1,286,Self,Self
23,1,female,j,j,0,441,Friend,Friend
23,1,female,j,f,1,499,Self,Stranger
23,1,female,j,f,0,538,Self,Friend
23,1,female,j,j,1,434,Self,Self
23,1,female,j,f,0,414,Friend,Self
23,1,female,j,f,0,342,Friend,Stranger
23,1,female,j,j,0,489,Self,Self
23,1,female,j,f,1,576,Stranger,Friend
23,1,female,j,j,0,817,Stranger,Stranger
23,1,female,j,j,1,591,Stranger,Stranger
23,1,female,j,f,1,453,Stranger,self
23,1,female,j,j,1,353,Friend,Friend
23,1,female,j,j,0,339,Stranger,Stranger
23,1,female,j,f,0,605,Stranger,Friend
23,1,female,j,j,1,599,Stranger,Stranger
23,1,female,j,f,1,529,Self,Stranger
23,1,female,j,j,1,454,Self,Self
23,1,female,j,f,1,487,Self,Friend
23,1,female,j,f,0,411,Friend,Self
23,1,female,j,f,0,351,Friend,Stranger
23,1,female,j,j,1,385,Friend,Friend
23,1,female,j,f,1,514,Stranger,self
23,1,female,j,j,1,359,Self,Self
23,1,female,j,j,0,360,Friend,Friend
23,1,female,j,f,1,503,Stranger,self
23,1,female,j,f,0,320,Self,Friend
23,1,female,j,j,1,346,Self,Self
23,1,female,j,j,0,383,Self,Self
23,1,female,j,f,1,784,Friend,Self
23,1,female,j,j,0,503,Friend,Friend
23,1,female,j,j,1,542,Stranger,Stranger
23,1,female,j,j,1,307,Friend,Friend
23,1,female,j,f,1,481,Self,Stranger
23,1,female,j,j,1,550,Stranger,Stranger
23,1,female,j,f,1,407,Friend,Stranger
23,1,female,j,f,0,701,Stranger,Friend
23,1,female,j,f,1,533,Friend,Self
23,1,female,j,j,1,413,Self,Self
23,1,female,j,f,1,521,Friend,Stranger
23,1,female,j,j,1,344,Self,Self
23,1,female,j,f,1,389,Stranger,self
23,1,female,j,f,0,351,Self,Friend
23,1,female,j,j,0,466,Stranger,Stranger
23,1,female,j,f,1,511,Stranger,Friend
23,1,female,j,j,1,543,Friend,Friend
23,1,female,j,j,0,577,Friend,Friend
23,1,female,j,f,0,412,Self,Stranger
23,1,female,j,j,0,374,Stranger,Stranger
23,1,female,j,f,1,537,Stranger,self
23,1,female,j,j,1,423,Stranger,Stranger
23,1,female,j,j,0,543,Friend,Friend
23,1,female,j,j,1,482,Friend,Friend
23,1,female,j,f,1,460,Stranger,Friend
23,1,female,j,j,1,442,Self,Self
23,1,female,j,f,1,556,Friend,Stranger
23,1,female,j,j,1,445,Stranger,Stranger
23,1,female,j,f,1,400,Self,Stranger
23,1,female,j,j,1,417,Self,Self
23,1,female,j,f,1,451,Self,Friend
23,1,female,j,f,0,380,Friend,Self
23,1,female,j,f,1,489,Stranger,Friend
23,1,female,j,j,1,366,Stranger,Stranger
23,1,female,j,j,1,596,Self,Self
23,1,female,j,j,0,525,Stranger,Stranger
23,1,female,j,j,1,800,Friend,Friend
23,1,female,j,j,1,310,Friend,Friend
23,1,female,j,j,1,448,Self,Self
23,1,female,j,f,1,637,Friend,Self
23,1,female,j,f,0,454,Stranger,self
23,1,female,j,f,1,745,Self,Friend
23,1,female,j,f,1,576,Friend,Stranger
23,1,female,j,f,0,370,Self,Stranger
23,1,female,j,j,0,342,Friend,Friend
23,1,female,j,f,1,537,Self,Stranger
23,1,female,j,j,1,446,Stranger,Stranger
23,1,female,j,f,1,419,Stranger,self
23,1,female,j,f,1,607,Friend,Stranger
23,1,female,j,j,0,395,Friend,Friend
23,1,female,j,f,0,393,Self,Friend
23,1,female,j,j,1,373,Self,Self
23,1,female,j,f,1,401,Stranger,Friend
23,1,female,j,j,1,612,Stranger,Stranger
23,1,female,j,f,0,571,Friend,Self
23,1,female,j,j,1,318,Self,Self
23,1,female,j,f,1,435,Friend,Self
23,1,female,j,f,1,538,Stranger,self
23,1,female,j,j,1,450,Stranger,Stranger
23,1,female,j,j,0,483,Self,Self
23,1,female,j,j,1,520,Stranger,Stranger
23,1,female,j,j,1,218,Friend,Friend
23,1,female,j,f,0,542,Friend,Stranger
23,1,female,j,j,1,556,Self,Self
23,1,female,j,j,1,360,Friend,Friend
23,1,female,j,f,0,477,Self,Stranger
23,1,female,j,f,1,518,Stranger,Friend
23,1,female,j,f,0,422,Self,Friend
23,1,female,j,j,1,462,Self,Self
23,1,female,j,f,1,720,Stranger,Friend
23,1,female,j,j,1,337,Stranger,Stranger
23,1,female,j,f,1,267,Friend,Self
23,1,female,j,j,0,377,Friend,Friend
23,1,female,j,f,1,524,Self,Stranger
23,1,female,j,j,1,364,Friend,Friend
23,1,female,j,j,1,415,Self,Self
23,1,female,j,f,1,351,Stranger,self
23,1,female,j,f,1,423,Self,Friend
23,1,female,j,f,0,318,Friend,Stranger
23,1,female,j,j,1,480,Stranger,Stranger
23,1,female,j,f,1,528,Self,Friend
23,1,female,j,j,1,332,Stranger,Stranger
23,1,female,j,f,1,297,Friend,Self
23,1,female,j,j,1,265,Self,Self
23,1,female,j,j,1,305,Stranger,Stranger
23,1,female,j,j,0,293,Friend,Friend
23,1,female,j,j,0,467,Friend,Friend
23,1,female,j,f,1,737,Stranger,Friend
23,1,female,j,f,1,573,Stranger,self
23,1,female,j,f,1,535,Self,Stranger
23,1,female,j,f,1,644,Friend,Stranger
23,1,female,j,j,1,237,Self,Self
23,1,female,j,f,1,343,Friend,Stranger
23,1,female,j,j,1,574,Friend,Friend
23,1,female,j,f,1,490,Self,Stranger
23,1,female,j,j,1,352,Stranger,Stranger
23,1,female,j,f,1,516,Self,Friend
23,1,female,j,j,0,436,Stranger,Stranger
23,1,female,j,j,1,521,Friend,Friend
23,1,female,j,f,1,523,Stranger,Friend
23,1,female,j,f,0,399,Friend,Self
23,1,female,j,j,1,540,Self,Self
23,1,female,j,f,1,528,Stranger,self
23,1,female,j,j,0,476,Self,Self
23,1,female,j,f,1,480,Stranger,Friend
23,1,female,j,f,0,503,Friend,Self
23,1,female,j,j,1,538,Stranger,Stranger
23,1,female,j,j,1,729,Friend,Friend
23,1,female,j,f,1,464,Friend,Stranger
23,1,female,j,f,1,382,Stranger,self
23,1,female,j,j,1,552,Friend,Friend
23,1,female,j,f,1,508,Self,Friend
23,1,female,j,j,1,575,Stranger,Stranger
23,1,female,j,f,1,332,Self,Stranger
23,1,female,j,j,1,269,Self,Self
23,1,female,j,j,0,326,Self,Self
23,1,female,j,f,1,512,Friend,Self
23,1,female,j,j,1,446,Friend,Friend
23,1,female,j,f,1,544,Stranger,self
23,1,female,j,f,0,762,Friend,Stranger
23,1,female,j,j,1,413,Self,Self
23,1,female,j,f,1,469,Self,Stranger
23,1,female,j,j,1,479,Stranger,Stranger
23,1,female,j,j,1,427,Self,Self
23,1,female,j,f,1,348,Self,Friend
23,1,female,j,j,1,393,Friend,Friend
23,1,female,j,f,1,548,Stranger,Friend
23,1,female,j,j,1,532,Stranger,Stranger
24,2,female,f,f,,,Self,Self
24,2,female,f,f,,,Friend,Friend
24,2,female,f,f,,,Self,Self
24,2,female,f,f,,,Stranger,Stranger
24,2,female,f,j,,,Stranger,Friend
24,2,female,f,j,,,Friend,Stranger
24,2,female,f,f,,,Friend,Friend
24,2,female,f,j,,,Self,Friend
24,2,female,f,j,,,Self,Stranger
24,2,female,f,j,,,Friend,Self
24,2,female,f,j,,,Stranger,self
24,2,female,f,f,,,Stranger,Stranger
24,2,female,f,j,,,Self,Friend
24,2,female,f,j,,,Friend,Stranger
24,2,female,f,f,,,Self,Self
24,2,female,f,f,,,Stranger,Stranger
24,2,female,f,j,,,Self,Stranger
24,2,female,f,j,,,Stranger,self
24,2,female,f,f,,,Stranger,Stranger
24,2,female,f,f,,,Friend,Friend
24,2,female,f,j,,,Friend,Self
24,2,female,f,f,,,Self,Self
24,2,female,f,f,,,Friend,Friend
24,2,female,f,j,,,Stranger,Friend
24,2,female,f,f,0,774,Stranger,Stranger
24,2,female,f,f,1,491,Friend,Friend
24,2,female,f,f,1,357,Self,Self
24,2,female,f,j,1,404,Friend,Stranger
24,2,female,f,j,1,511,Self,Stranger
24,2,female,f,f,1,265,Friend,Friend
24,2,female,f,j,1,399,Self,Friend
24,2,female,f,j,0,434,Stranger,Friend
24,2,female,f,f,1,695,Stranger,Stranger
24,2,female,f,j,0,0,Friend,Self
24,2,female,f,f,0,430,Self,Self
24,2,female,f,j,0,0,Stranger,self
24,2,female,f,j,1,431,Self,Stranger
24,2,female,f,j,1,438,Friend,Self
24,2,female,f,j,0,406,Stranger,Friend
24,2,female,f,f,1,477,Friend,Friend
24,2,female,f,f,1,268,Self,Self
24,2,female,f,f,0,409,Self,Self
24,2,female,f,j,1,613,Stranger,self
24,2,female,f,f,0,458,Stranger,Stranger
24,2,female,f,j,1,521,Self,Friend
24,2,female,f,f,1,536,Stranger,Stranger
24,2,female,f,f,1,430,Friend,Friend
24,2,female,f,j,1,300,Friend,Stranger
24,2,female,f,f,1,549,Friend,Friend
24,2,female,f,j,1,474,Stranger,self
24,2,female,f,j,1,607,Stranger,Friend
24,2,female,f,f,1,529,Self,Self
24,2,female,f,j,1,436,Friend,Self
24,2,female,f,f,1,543,Stranger,Stranger
24,2,female,f,f,0,371,Self,Self
24,2,female,f,j,1,509,Self,Stranger
24,2,female,f,j,0,513,Friend,Stranger
24,2,female,f,f,1,832,Stranger,Stranger
24,2,female,f,f,1,434,Friend,Friend
24,2,female,f,j,1,374,Self,Friend
24,2,female,f,f,1,424,Self,Self
24,2,female,f,f,1,429,Stranger,Stranger
24,2,female,f,f,1,419,Self,Self
24,2,female,f,j,1,566,Self,Stranger
24,2,female,f,f,1,376,Friend,Friend
24,2,female,f,f,1,438,Stranger,Stranger
24,2,female,f,f,1,553,Friend,Friend
24,2,female,f,j,1,538,Self,Friend
24,2,female,f,j,0,379,Friend,Self
24,2,female,f,j,1,687,Stranger,Friend
24,2,female,f,j,1,765,Friend,Stranger
24,2,female,f,j,1,637,Stranger,self
24,2,female,f,j,1,709,Friend,Stranger
24,2,female,f,j,1,605,Friend,Self
24,2,female,f,j,1,643,Stranger,Friend
24,2,female,f,f,1,597,Stranger,Stranger
24,2,female,f,j,1,531,Self,Friend
24,2,female,f,f,1,553,Self,Self
24,2,female,f,j,1,516,Self,Stranger
24,2,female,f,f,1,597,Friend,Friend
24,2,female,f,j,1,521,Stranger,self
24,2,female,f,f,0,0,Self,Self
24,2,female,f,f,1,515,Friend,Friend
24,2,female,f,f,1,535,Stranger,Stranger
24,2,female,f,j,1,617,Stranger,self
24,2,female,f,f,1,600,Stranger,Stranger
24,2,female,f,j,0,0,Stranger,Friend
24,2,female,f,f,1,494,Stranger,Stranger
24,2,female,f,j,0,423,Friend,Self
24,2,female,f,f,1,354,Friend,Friend
24,2,female,f,f,0,409,Friend,Friend
24,2,female,f,f,1,306,Self,Self
24,2,female,f,j,1,585,Friend,Stranger
24,2,female,f,f,1,483,Self,Self
24,2,female,f,j,1,567,Self,Stranger
24,2,female,f,j,1,502,Self,Friend
24,2,female,f,f,1,443,Friend,Friend
24,2,female,f,f,1,266,Self,Self
24,2,female,f,j,1,472,Self,Friend
24,2,female,f,j,0,397,Stranger,Friend
24,2,female,f,f,1,506,Self,Self
24,2,female,f,j,0,592,Friend,Self
24,2,female,f,f,1,436,Friend,Friend
24,2,female,f,j,1,535,Friend,Stranger
24,2,female,f,f,1,576,Stranger,Stranger
24,2,female,f,f,1,582,Stranger,Stranger
24,2,female,f,j,0,0,Stranger,self
24,2,female,f,j,1,487,Self,Stranger
24,2,female,f,j,1,599,Self,Friend
24,2,female,f,j,1,546,Friend,Self
24,2,female,f,j,0,628,Stranger,Friend
24,2,female,f,f,1,427,Self,Self
24,2,female,f,j,1,439,Self,Stranger
24,2,female,f,f,0,684,Friend,Friend
24,2,female,f,f,1,572,Stranger,Stranger
24,2,female,f,f,1,544,Friend,Friend
24,2,female,f,j,1,433,Stranger,self
24,2,female,f,f,1,481,Self,Self
24,2,female,f,f,1,438,Stranger,Stranger
24,2,female,f,j,0,427,Friend,Stranger
24,2,female,f,j,1,664,Self,Friend
24,2,female,f,f,1,514,Stranger,Stranger
24,2,female,f,f,1,437,Self,Self
24,2,female,f,f,1,455,Friend,Friend
24,2,female,f,j,1,479,Self,Stranger
24,2,female,f,f,1,561,Self,Self
24,2,female,f,j,1,578,Friend,Stranger
24,2,female,f,j,1,566,Friend,Self
24,2,female,f,j,1,478,Stranger,self
24,2,female,f,f,1,377,Stranger,Stranger
24,2,female,f,f,1,510,Friend,Friend
24,2,female,f,j,1,453,Stranger,Friend
24,2,female,f,j,1,482,Stranger,self
24,2,female,f,f,1,490,Friend,Friend
24,2,female,f,f,1,461,Stranger,Stranger
24,2,female,f,j,1,556,Stranger,Friend
24,2,female,f,f,1,424,Self,Self
24,2,female,f,f,1,434,Stranger,Stranger
24,2,female,f,j,1,504,Self,Stranger
24,2,female,f,f,1,353,Friend,Friend
24,2,female,f,j,1,383,Self,Friend
24,2,female,f,j,1,592,Friend,Stranger
24,2,female,f,f,1,383,Self,Self
24,2,female,f,j,1,421,Friend,Self
24,2,female,f,j,1,441,Self,Stranger
24,2,female,f,f,1,508,Stranger,Stranger
24,2,female,f,j,1,394,Friend,Stranger
24,2,female,f,f,1,506,Friend,Friend
24,2,female,f,j,1,440,Friend,Self
24,2,female,f,f,1,372,Self,Self
24,2,female,f,j,1,433,Self,Friend
24,2,female,f,f,1,382,Self,Self
24,2,female,f,j,1,450,Stranger,Friend
24,2,female,f,j,1,621,Stranger,self
24,2,female,f,f,1,412,Stranger,Stranger
24,2,female,f,f,1,513,Friend,Friend
24,2,female,f,j,1,518,Self,Stranger
24,2,female,f,j,1,723,Friend,Self
24,2,female,f,j,1,521,Stranger,self
24,2,female,f,j,1,655,Stranger,Friend
24,2,female,f,f,1,384,Stranger,Stranger
24,2,female,f,f,1,459,Self,Self
24,2,female,f,f,1,311,Friend,Friend
24,2,female,f,j,1,450,Friend,Stranger
24,2,female,f,f,1,483,Stranger,Stranger
24,2,female,f,f,1,380,Self,Self
24,2,female,f,j,1,448,Self,Friend
24,2,female,f,f,1,517,Friend,Friend
24,2,female,f,j,1,488,Friend,Stranger
24,2,female,f,j,1,625,Friend,Self
24,2,female,f,f,1,383,Stranger,Stranger
24,2,female,f,f,1,537,Friend,Friend
24,2,female,f,j,1,530,Self,Friend
24,2,female,f,f,1,370,Self,Self
24,2,female,f,f,1,520,Self,Self
24,2,female,f,j,1,535,Self,Stranger
24,2,female,f,f,1,553,Friend,Friend
24,2,female,f,j,1,484,Stranger,self
24,2,female,f,j,1,581,Stranger,Friend
24,2,female,f,f,1,662,Stranger,Stranger
24,2,female,f,j,1,515,Friend,Self
24,2,female,f,j,1,642,Friend,Stranger
24,2,female,f,f,1,546,Stranger,Stranger
24,2,female,f,f,1,609,Friend,Friend
